feature,mean_importance
type_vol,-5.4324299987326684e-05
etats,-3.393034907803461e-05
is_winter,-1.2604981457433467e-05
dow,-8.297422612878885e-06
tmoy_lag7,-7.97271361772968e-06
extended_holidays,-7.1271070913210555e-06
weekdays,-6.447361442567245e-06
pitd_std_3,-5.030876099354487e-06
weekend_cold,-4.575595882174571e-06
nmonth,-2.327247908111285e-06
lag1_to_lag7_ratio,-1.428825844424636e-06
woy,-2.1655905791256868e-07
ponts_publics,3.816391647148976e-18
mday,1.3124371041374482e-07
public_holidays,1.6938628391686973e-07
holidays,3.6282719069989644e-07
ponts_extended,8.747538701323054e-07
quarter,9.872312893975665e-07
ponts_publics_abc,1.4255351004563432e-06
hdd_lag7,3.2011405857478025e-06
hdd_lag14,3.7582909226081125e-06
pitd_std_7,4.60523631071047e-06
season_metero,5.0417138871289985e-06
weekend_winter,5.522229509203821e-06
tmoy_lag14,8.379314065433754e-06
ponts_extended_abc,8.577913987995942e-06
noel.structural,8.690673828472273e-06
days_to_holiday,9.207746802107273e-06
doy,9.735415560195581e-06
pitd_std_14,1.1180751235497984e-05
below16.5_abc,1.152649169152073e-05
sinus,1.5151939146034604e-05
month,2.315011112552015e-05
daydur,3.3916218292496037e-05
tmoy_lag3,3.5852476628424684e-05
pitd_lag14,3.5945510417568355e-05
aout.structural,3.606551992211722e-05
wday,3.6883718572389145e-05
tmoy_lag2,3.7369807554158555e-05
season,4.1343561412661436e-05
isWeekend,4.2752469642569e-05
li_terega,4.9252974455400725e-05
season_astrono,5.0710252762366587e-05
hdd_lag3,5.5857579909098996e-05
isHoliday,5.713475151781708e-05
cosinus,5.83698412359359e-05
tmoy2,6.224884260189848e-05
isWeekday,6.355140856617418e-05
not_weekend,6.363228830034602e-05
isBizday,7.07881787472029e-05
pitd_ma_14,7.520265404260782e-05
below16.5,7.579323622877512e-05
weekend,8.7909027871012e-05
tmoy1,8.828854280308225e-05
pitd_lag7,0.00010731680980237239
tmoy_diff_1,0.00015626956166739787
hdd_lag2,0.00016544827923671291
teff_constr_diff_1,0.00018984048910293747
li,0.0002256176874546677
teff_optim_diff_1,0.00023498082549596976
teff_cwv_diff_1,0.0002721482996115975
tmoy_lag1,0.0005013012934601879
rolling_hdd_7,0.0005236498353334551
pitd_lag3,0.0005485862162134831
hdd_lag1,0.0006144581232262559
pitd_ewm_14,0.000622612974301822
hdd_bizday,0.0006589283923795784
year,0.0010148988805500452
pitd_ma_7,0.0015089870329261733
pitd_lag2,0.0023315814397265417
teff_constr,0.0030387314910478355
temp_mean,0.0032825267488607464
teff_cwv,0.003660083900828323
hdd,0.003894377674591386
tmoy,0.004195668479054488
pitd_ewm_7,0.004842381613048069
pitd_ma_3,0.005743371502041579
teff_optim,0.006102221282729301
pitd_ewm_3,0.025217432500171534
pitd_lag1,0.07314716255817214
