feature,mean_importance
pitd_std_3,-2.300192625198025e-05
ponts_extended_abc,-9.581476073390605e-06
teff_constr_diff_1,-8.312859910455418e-06
month,-4.375673764741434e-06
season_metero,-4.112779302329825e-06
dow,-5.261906856861634e-07
tmoy_lag14,7.583758399922792e-06
quarter,7.711851984034193e-06
isBizday,1.3426799060888007e-05
weekend_cold,1.4502974427075752e-05
aout.structural,1.60045543537558e-05
ponts_publics,1.778638593567302e-05
not_weekend,1.814412237074788e-05
ponts_extended,1.9713149967593227e-05
below16.5_abc,2.0100505373221723e-05
season,2.2034617315183288e-05
woy,2.4460518115013498e-05
weekend,2.803188963020186e-05
teff_cwv_diff_1,2.9671703458031447e-05
days_to_holiday,3.147295602020789e-05
etats,3.284262926054431e-05
isHoliday,4.1649168013983653e-05
tmoy_lag7,4.427837676841406e-05
nmonth,5.0929110681673977e-05
is_winter,6.216564943579503e-05
noel.structural,6.470818713495956e-05
below16.5,6.572774135627131e-05
isWeekday,7.207787718523113e-05
isWeekend,7.421212913452085e-05
type_vol,7.988816260970157e-05
weekdays,8.881584337400924e-05
hdd_lag2,0.0001005079463193205
hdd_lag14,0.00013524936760371235
tmoy2,0.0001652308913198418
pitd_lag3,0.00016601950910477228
tmoy_diff_1,0.0001700765801724709
tmoy1,0.000194837899353178
ponts_publics_abc,0.00020624378551764612
hdd_lag7,0.00021664773677180973
sinus,0.0002267764777478587
hdd_lag3,0.00025433164768255673
pitd_std_14,0.00030438302530942375
pitd_std_7,0.00031634508856337364
pitd_lag7,0.00032183824985032464
tmoy_lag2,0.0003333957464642788
li_terega,0.000345286510368841
rolling_hdd_7,0.00035044668894509414
pitd_lag14,0.00039926985722351266
tmoy_lag1,0.0004251991076286512
season_astrono,0.0004647242358974117
daydur,0.0004935426325413331
lag1_to_lag7_ratio,0.0005022462651135685
doy,0.0005165710002699291
li,0.0005492018763789871
cosinus,0.0005550493327265964
teff_constr,0.0005801023668966385
tmoy_lag3,0.0006352892208102602
pitd_ma_14,0.0008160183307412031
wday,0.0008936814858317803
hdd_bizday,0.000976740228084832
teff_cwv,0.0009990773246960072
temp_mean,0.0010432082109614643
pitd_lag2,0.00111301913470621
pitd_ma_3_ratio_temp_mean,0.0012069076215262676
pitd_ewm_14,0.0012166359832834028
pitd_ewm_3_ratio_temp_mean,0.001558765165758353
pitd_lag1_ratio_temp_mean,0.0015904846191357237
hdd_lag1,0.0016204030929746938
pitd_ma_3_ratio_tmoy,0.0019016210662572155
pitd_lag1_ratio_tmoy,0.0019198526970148366
pitd_ma_3,0.001989671698813555
tmoy,0.0020015513170414017
pitd_ma_7,0.002321453954082197
pitd_ewm_7,0.002490228434478384
hdd,0.0031703522675655543
pitd_ewm_3_ratio_tmoy,0.003955025764314625
year,0.005532911937521581
pitd_ewm_3,0.006087463085239673
teff_optim,0.007530175009999774
tmoy_ratio_pitd_lag1,0.012799952689236897
temp_mean_ratio_pitd_ewm_3,0.013627823380398802
tmoy_ratio_pitd_ewm_3,0.01566443852718135
temp_mean_ratio_pitd_lag1,0.017874926893884247
pitd_lag1,0.018787156774112142
