feature,mean_importance
pitd_std_3,-9.053469843239483e-05
ponts_extended_abc,-3.2154198422057814e-05
tmoy_lag3,-1.6592659145931582e-05
tmoy_lag7,-1.0475889125253526e-05
extended_holidays,-8.505327785170679e-06
hdd_lag1,-6.308962554386725e-06
dow,-5.540616693233517e-06
tmoy_lag2,-5.1522199228401165e-06
nmonth,-4.111260843578206e-06
hdd_lag3,-2.2601164219491003e-06
type_vol,-9.846267602236363e-07
season_astrono,-4.102967180539402e-08
not_weekend,0.0
quarter,0.0
season_metero,0.0
isHoliday,0.0
days_to_holiday,0.0
below16.5_abc,0.0
below16.5,0.0
is_winter,0.0
weekend_winter,0.0
ponts_publics,0.0
noel.structural,0.0
weekend,0.0
pitd_std_14,2.3520620223586862e-06
public_holidays,2.5547106781997205e-06
weekend_cold,2.572358624460154e-06
ponts_extended,2.587380731200982e-06
isWeekday,5.370323433049988e-06
season,6.764545138442969e-06
isBizday,6.781965206030353e-06
aout.structural,7.006089574591693e-06
etats,9.94178200084822e-06
rolling_hdd_7,1.1583317661512799e-05
tmoy_lag14,1.341605020190647e-05
holidays,1.8139099501924065e-05
month,1.9285524070539358e-05
tmoy_lag1,3.1133050167645586e-05
hdd_lag7,3.211214760846411e-05
isWeekend,4.076442382384363e-05
sinus,4.386435972847883e-05
weekdays,4.5951373879608155e-05
pitd_lag2,6.050031988650492e-05
tmoy_diff_1,6.687423258495348e-05
tmoy2,6.735145597320646e-05
woy,7.603029883933021e-05
hdd_lag14,8.873249043174596e-05
mday,9.040115134613149e-05
lag1_to_lag7_ratio,9.980994818240535e-05
tmoy1,0.00010363351589397045
ponts_publics_abc,0.00010771365073740084
pitd_ma_3,0.0001359735579286262
pitd_std_7,0.0001377105991772121
hdd_lag2,0.0001406641308043251
doy,0.0001428935876715545
daydur,0.0001538059985473612
pitd_lag3,0.0001633498614507062
pitd_ma_7,0.0001810789606899628
teff_optim_diff_1,0.00018137860985127045
li_terega,0.00020075634874252256
pitd_ma_14,0.00020677206061655816
teff_constr_diff_1,0.00023056740109208014
cosinus,0.00024772542743382517
pitd_ewm_7,0.0002645645263395774
pitd_lag14,0.0002648161072094611
pitd_lag7,0.00041523807105169064
li,0.00041557002640583583
pitd_ewm_14,0.00045857920446553644
tmoy,0.0006736208850382345
teff_cwv_diff_1,0.0008226224433326476
wday,0.0010879786572870844
teff_optim,0.0013891674013919249
year,0.001566789009657548
temp_mean,0.0026541037430421717
hdd_bizday,0.002798927246129382
teff_constr,0.005873315269979122
pitd_ewm_3,0.006160654462002798
hdd,0.006223488785749738
teff_cwv,0.00634401321028277
pitd_lag1,0.6686370377991457
