feature,mean_importance
teff_optim_diff_1,-8.265608075286642e-05
weekend_winter,-1.0996135119215393e-06
isBizday,-4.85744346866504e-07
extended_holidays,-2.1588237724985e-07
weekdays,7.869521553504135e-07
public_holidays,1.3827586208560102e-06
etats,3.6806955765722112e-06
ponts_publics,7.105425949828839e-06
not_weekend,8.857617680253435e-06
ponts_extended_abc,1.6211409546581372e-05
holidays,2.2537878793522057e-05
aout.structural,2.5278987475874786e-05
weekend,3.8866486591621065e-05
month,4.072479336790086e-05
tmoy_lag7,4.0918577192321746e-05
tmoy_diff_1,4.268716657713917e-05
mday,4.297620686962433e-05
noel.structural,5.096451924344516e-05
dow,5.264354630676177e-05
teff_constr_diff_1,5.51412438812203e-05
isHoliday,6.700890810808422e-05
ponts_publics_abc,6.744607449654262e-05
weekend_cold,6.768965558979975e-05
nmonth,6.83251919147223e-05
ponts_extended,7.865298159462006e-05
isWeekday,0.00011461482401688341
season_metero,0.00012241649983265427
pitd_std_3,0.0001505203626578737
days_to_holiday,0.00016002477585059326
woy,0.0001636098214029276
below16.5,0.0002062536743580411
isWeekend,0.0002074453894287868
sinus,0.00022841985174935735
hdd_lag14,0.00024326120089727382
tmoy_lag14,0.00025152266118733026
teff_cwv_diff_1,0.0002593394394062625
doy,0.0002952364473240822
quarter,0.00035050026690704156
season_astrono,0.00036054204827225543
daydur,0.00048436074385385696
type_vol,0.0005367919371406651
li,0.0005577393165811075
li_terega,0.0005837349568527666
pitd_lag2,0.0006153986705564822
wday,0.0006195514543152732
tmoy_lag2,0.0006534510569650154
pitd_std_7,0.0006562283326530683
hdd_lag7,0.0008332917262632285
is_winter,0.0008350257156116298
lag1_to_lag7_ratio,0.0009173857168938614
below16.5_abc,0.0009478316801167615
hdd_lag3,0.0010992747915460237
pitd_std_14,0.0012839909503245587
tmoy_lag3,0.0012993627769120144
tmoy1,0.0015151783191080562
pitd_lag7,0.0015239043520685475
hdd_lag2,0.001590706549002205
tmoy2,0.0015989776191273487
hdd_bizday,0.0017036053416020502
season,0.0017136946388912975
pitd_ewm_14,0.002186703391916352
pitd_lag3,0.0032627904897328344
hdd_lag1,0.0032652756032185426
pitd_lag14,0.003713777960827136
rolling_hdd_7,0.004198124345524524
year,0.005752257729826977
cosinus,0.006191359544509091
pitd_ma_3,0.007717168681648309
tmoy,0.00816672644267181
tmoy_lag1,0.008286609665417815
pitd_ewm_7,0.008708012078682284
pitd_ma_14,0.008785819029815053
teff_constr,0.009766196636399263
pitd_ma_7,0.009870052483315624
teff_cwv,0.011401710593500787
pitd_ewm_3,0.011758420163485366
hdd,0.015739815444184357
temp_mean,0.03234198204005678
teff_optim,0.0328636610354211
pitd_lag1,0.056945637443927
