feature,mean_importance
teff_optim_diff_1,-7.487643252679782e-05
isBizday,-1.3307591299609004e-05
public_holidays,-4.538284273911466e-06
ponts_extended_abc,-1.740522021173585e-06
weekend_winter,-1.6690017407746879e-06
extended_holidays,-4.229618247100775e-08
holidays,1.60275562346799e-06
ponts_publics,3.354344705421876e-06
isHoliday,5.837925238312558e-06
dow,9.176441728836992e-06
isWeekend,1.0212512376071848e-05
ponts_extended,1.0799597138827325e-05
below16.5_abc,1.2193479852572533e-05
below16.5,1.5377766228807933e-05
weekend,2.076340701340669e-05
mday,2.2935870477162197e-05
not_weekend,2.5875986366878656e-05
noel.structural,2.7383485305240186e-05
weekdays,4.0880615513019976e-05
teff_constr_diff_1,5.260882037443973e-05
days_to_holiday,6.618579834746994e-05
month,6.938749368523965e-05
weekend_cold,7.64487219883361e-05
aout.structural,8.45928729147457e-05
tmoy_diff_1,9.186377432765166e-05
hdd_lag14,0.00012551279373163496
pitd_std_3,0.0001334323414056775
teff_cwv_diff_1,0.00014639644311943023
ponts_publics_abc,0.00015286666835494806
quarter,0.0001932982815232135
tmoy_lag3,0.00020261384194587007
tmoy_lag14,0.00023038800672192558
tmoy_lag7,0.00023488805244877668
doy,0.00027650945162176405
pitd_std_7,0.0002941294335448427
etats,0.0002946138781603113
isWeekday,0.00029733793601172695
hdd_lag7,0.0002981234291530422
woy,0.00029841934106820245
li_terega,0.0003062485554572988
is_winter,0.0003306565024974046
nmonth,0.00044179343568754876
sinus,0.0004693686655421348
lag1_to_lag7_ratio,0.0004815835675222528
hdd_lag3,0.0004854235158299082
daydur,0.0004879108769892724
li,0.0005207868977983072
tmoy2,0.0005352993602854343
tmoy_lag1,0.0005509310001546771
type_vol,0.0005552225161304469
pitd_ma_14,0.0006497256833404984
season_astrono,0.0007669157542457471
pitd_std_14,0.0008970419009886864
wday,0.0009109933783985887
season_metero,0.0011800835046054336
pitd_lag7,0.0013517485754379784
hdd_bizday,0.001357772542876868
tmoy1,0.0017458973189317304
hdd_lag1,0.0018194382093029635
pitd_lag14,0.0018408597094826049
cosinus,0.0018935405031507645
pitd_ma_7,0.002042046951257066
pitd_ewm_7,0.0020894607873617127
tmoy_lag2,0.0021447819342067308
pitd_ma_3_ratio_temp_mean,0.0021960079913079704
rolling_hdd_7,0.0026141356295902793
pitd_ewm_3_ratio_temp_mean,0.002751132242845997
pitd_lag3,0.0030322323851271105
pitd_lag2,0.0031535860954015893
teff_optim,0.0031667392164742374
hdd_lag2,0.0031957878622039396
season,0.0032587471510509983
temp_mean,0.003542487353668318
pitd_lag1_ratio_tmoy,0.0038396156366767554
hdd,0.0039000402197619044
pitd_ewm_3_ratio_tmoy,0.00394040902273225
pitd_ma_3_ratio_tmoy,0.004057297887065823
teff_constr,0.004395492299705624
temp_mean_ratio_pitd_ewm_3,0.005253961726685545
pitd_ewm_14,0.006110928446105395
year,0.006114772026943094
pitd_lag1_ratio_temp_mean,0.006799540126059063
temp_mean_ratio_pitd_lag1,0.006835619162983525
tmoy,0.006857222073266879
pitd_ewm_3,0.008912690330945234
pitd_ma_3,0.008931610356070447
teff_cwv,0.009543327936559586
tmoy_ratio_pitd_ewm_3,0.015206053626799113
tmoy_ratio_pitd_lag1,0.015391586555075096
pitd_lag1,0.031241297078550567
