feature,mean_importance
tmoy,-9.519184149584386e-05
pitd_ma_3_ratio_tmoy,-5.6541715486794865e-05
teff_optim_diff_1,-4.600158951241651e-05
extended_holidays,-3.0535352753915425e-05
pitd_ewm_3_ratio_tmoy,-2.5073433150162028e-05
dow_Friday,-2.2625092291033744e-05
pitd_ma_3_ratio_temp_mean,-2.1502025109840576e-05
tmoy_lag3,-1.6205378937332594e-05
pitd_ma_14,-1.2766301197555257e-05
hdd_lag3,-1.0527843050569217e-05
month_April,-8.389133100768046e-06
dow_Saturday,-7.828228306648242e-06
type_vol_vol_zero,-7.553551698328068e-06
etats,-6.98139677438852e-06
dow_Tuesday,-5.976177329972479e-06
weekdays_Friday,-5.934746823159364e-06
ponts_publics_abc_Friday,-4.839963439757892e-06
weekdays_Wednesday,-3.817999633643106e-06
ponts_extended_abc_SundayOrHoliday,-3.129459716687613e-06
ponts_extended_abc_Thursday,-3.0644361232252253e-06
ponts_publics_abc_Saturday,-2.121831848431871e-06
weekdays_Sunday,-2.109685204333689e-06
month_May,-1.6328726793794769e-06
quarter,-1.5012181613522842e-06
ponts_extended_abc_Wednesday,-1.4884369731795259e-06
month_February,-1.3369870908060133e-06
dow_Wednesday,-1.192582507285843e-06
month_September,-7.072491655626262e-07
season_peak_season,-4.70962183458587e-07
tmoy_lag14,-2.439653983972792e-07
ponts_publics_abc_Wednesday,-2.2026994122743838e-07
dow_Sunday,-2.1930488383857526e-07
public_holidays_PentecostMonday,0.0
month_December,0.0
month_January,0.0
below16.5,0.0
noel.structural,0.0
isWeekend_True,0.0
isBizday_True,0.0
isHoliday_True,0.0
season_astrono_Summer,0.0
public_holidays_BoxingDay,0.0
public_holidays_ChristmasDay,0.0
season_metero_Summer,0.0
public_holidays_FRAllSaints,0.0
public_holidays_NewYearsDay,0.0
public_holidays_LaborDay,0.0
public_holidays_GoodFriday,0.0
public_holidays_FRFetDeLaVictoire1945,0.0
public_holidays_EasterMonday,0.0
public_holidays_FRAssumptionVirginMary,0.0
public_holidays_FRBastilleDay,0.0
public_holidays_FRAscension,0.0
public_holidays_FRArmisticeDay,0.0
month_August,4.542599215291709e-08
month_June,5.831368667993247e-08
season_astrono_Autumn,6.577142273034297e-08
isWeekday_True,1.1209988500984064e-07
below16.5_abc_hot,2.661329216762515e-07
season_low_season,3.1380037918173067e-07
ponts_publics_abc_AdjToHoliday,6.328021705371764e-07
month_July,6.483240406274585e-07
season_astrono_Spring,6.680250490226011e-07
season_off_season,7.661260745502399e-07
weekdays_Thursday,1.181115099261297e-06
aout.structural,1.2933414942817648e-06
public_holidays_NotAHoliday,1.2975225193520221e-06
ponts_extended_abc_AdjToHoliday,1.4322599585555457e-06
ponts_extended_abc_Friday,1.7433730827255342e-06
ponts_publics,1.986984015030571e-06
month_March,2.1845681773954503e-06
month_October,2.2087398837515593e-06
season_metero_Spring,2.7956565306524668e-06
ponts_publics_abc_Tuesday,2.8555000046788516e-06
days_to_holiday,3.1413987148034424e-06
dow_Thursday,3.3052767019208993e-06
holidays,3.420367527003261e-06
season_astrono_Winter,3.6130965733290748e-06
season_metero_Winter,3.893232692441829e-06
weekdays_Tuesday,4.264732070460159e-06
is_winter,4.2966225109016685e-06
ponts_publics_abc_Thursday,4.427176851613119e-06
ponts_extended_abc_Tuesday,4.451109982514349e-06
dow_Monday,4.469997398990309e-06
ponts_extended,4.52280795231793e-06
month_November,5.666825439636612e-06
ponts_extended_abc_Saturday,5.891069088620471e-06
tmoy_lag1,6.0838695123259855e-06
ponts_publics_abc_SundayOrHoliday,6.813080011533294e-06
teff_constr_diff_1,1.1454768889875879e-05
nmonth,1.1696333622379825e-05
season_metero_Fall,1.2425902413247362e-05
weekend_winter,1.4140074571085057e-05
weekdays_Saturday,1.9509530063283043e-05
woy,2.0017108711248115e-05
pitd_std_3,2.299830106139277e-05
pitd_lag3,3.30881590718984e-05
pitd_lag2,3.8084308899604365e-05
not_weekend,4.1804934563604776e-05
mday,4.434030542549948e-05
lag1_to_lag7_ratio,4.657268824418692e-05
temp_mean,4.727116357987233e-05
li_terega,4.78921784754777e-05
weekdays_Monday,4.987077264530723e-05
ponts_extended_abc_Monday,5.138485841784876e-05
pitd_ma_7,5.257836973532378e-05
tmoy2,5.321738280757993e-05
tmoy_lag2,5.541847467018558e-05
tmoy_lag7,5.993373468281167e-05
weekend_cold,6.039603944925677e-05
hdd,6.093448361491026e-05
teff_optim,6.192662906722765e-05
teff_constr,6.353240907527244e-05
hdd_lag2,6.515470260664708e-05
tmoy_diff_1,7.065405499670374e-05
teff_cwv,7.681527534870446e-05
rolling_hdd_7,7.832407125644148e-05
hdd_lag14,8.263818024742807e-05
hdd_lag1,9.116570802618126e-05
teff_cwv_diff_1,9.313120375737341e-05
pitd_std_14,9.517047360785256e-05
sinus,9.832606727137594e-05
hdd_lag7,9.845420995388265e-05
weekend,0.00010082300061432393
ponts_publics_abc_Monday,0.00010188927590931204
pitd_ma_3,0.00010333511154727807
pitd_ewm_7,0.00011247023161925271
pitd_ewm_14,0.00011451461658685495
doy,0.000122937827597807
pitd_ewm_3,0.00012645365794044603
pitd_std_7,0.00013263568839078053
tmoy1,0.00014003570533655218
pitd_lag14,0.0001724987731088869
daydur,0.00018009054917500473
cosinus,0.00041208316230726663
pitd_lag7,0.0004858756593756933
li,0.0005686061506859262
wday,0.000623390829575315
pitd_ewm_3_ratio_temp_mean,0.0007333187144438437
hdd_bizday,0.0008651421800087565
year,0.0016327694118413942
tmoy_ratio_pitd_ewm_3,0.0024232855026810342
pitd_lag1_ratio_temp_mean,0.0036773877171605075
pitd_lag1_ratio_tmoy,0.015453795873812645
tmoy_ratio_pitd_lag1,0.024926000407803163
pitd_lag1,0.05475508593801637
temp_mean_ratio_pitd_ewm_3,0.056602706964373806
temp_mean_ratio_pitd_lag1,0.21404893256498272
