feature,mean_importance
pitd_lag2,-3.878498278648765e-05
rolling_hdd_7,-1.4645407817523784e-05
hdd_lag1,-7.391143051288865e-06
mday,-6.026250073513928e-06
weekdays,-1.556487470303139e-06
tmoy_lag1,-4.513291900359179e-07
quarter,-4.495960683217198e-07
ponts_extended,-4.5102810375396986e-18
season,-4.163336342344337e-18
below16.5_abc,-3.469446951953614e-18
weekend_winter,-2.7755575615628915e-18
ponts_publics,-2.7755575615628915e-18
below16.5,-2.7755575615628915e-18
extended_holidays,-2.4286128663675298e-18
is_winter,-1.734723475976807e-18
public_holidays,3.430159783227027e-08
type_vol,1.5383386840345238e-07
season_metero,2.808951866294096e-07
holidays,3.5934394839454156e-07
noel.structural,3.874797234234423e-07
season_astrono,4.472317716521651e-07
ponts_publics_abc,5.565497842488499e-07
pitd_lag3,9.645178049889902e-07
dow,1.047163378503288e-06
etats,1.1284887354939822e-06
aout.structural,1.570914575698898e-06
hdd_lag7,1.8800009422240138e-06
lag1_to_lag7_ratio,3.32858685487894e-06
ponts_extended_abc,3.6568492781545447e-06
tmoy1,4.780846519419901e-06
weekend,5.134448304567121e-06
pitd_std_3,5.330204759540491e-06
tmoy_lag14,5.833194319707774e-06
month,6.315267200207586e-06
hdd_lag3,6.504010615033043e-06
weekend_cold,7.696216978745827e-06
pitd_std_7,8.510351260640481e-06
isWeekday,9.86360218172104e-06
hdd_lag2,1.0788656552900706e-05
isWeekend,1.0919525001428995e-05
tmoy_lag2,1.1548637144312077e-05
isHoliday,1.1697729414441443e-05
nmonth,1.1705979550468564e-05
woy,1.2156846095438476e-05
days_to_holiday,1.3050292200239913e-05
tmoy_lag3,1.3975005161925499e-05
hdd_lag14,1.4038123439670535e-05
doy,1.543343165037597e-05
pitd_std_14,1.604742246351966e-05
isBizday,1.7342949018406274e-05
daydur,1.896290236793642e-05
not_weekend,1.9316713047470847e-05
tmoy2,1.9395785437973172e-05
li_terega,2.6517375207428875e-05
sinus,3.284546338681686e-05
tmoy_lag7,3.550074429682568e-05
pitd_ma_14,5.198800988331712e-05
cosinus,5.4266124692166354e-05
wday,6.476196699825438e-05
pitd_ma_7,9.409591859494727e-05
li,9.410498927128614e-05
pitd_lag14,9.854353816300503e-05
pitd_ewm_14,0.00011174805337323297
year,0.00012833207087426454
pitd_ewm_7,0.00016006745771285114
temp_mean,0.00041963082355862027
pitd_lag7,0.0004696437426484821
tmoy_diff_1,0.00047590618965154643
teff_optim_diff_1,0.00048668467316266594
hdd,0.000550694676564692
hdd_bizday,0.0005766538857802282
teff_cwv_diff_1,0.0005874421914186655
teff_optim,0.000674708143864143
teff_constr_diff_1,0.0007136630654159461
tmoy,0.0008814972849563781
pitd_ma_3,0.001027021714557651
teff_constr,0.0025435549473068323
pitd_ewm_3,0.0216740855426612
teff_cwv,0.021963325443900707
pitd_lag1,0.5833644321113924
