feature,mean_importance
hdd_lag3,-7.234978448873615e-05
pitd_std_3,-6.83671714802072e-05
tmoy_lag3,-5.427476060956942e-05
mday,-2.1238051951094975e-05
extended_holidays,-1.5372181658622994e-05
tmoy_lag7,-1.466882600887863e-05
ponts_extended_abc,-3.862507010667093e-06
isHoliday,0.0
weekend,0.0
not_weekend,0.0
quarter,0.0
dow,0.0
noel.structural,0.0
isBizday,0.0
ponts_publics,0.0
ponts_extended,0.0
season_astrono,0.0
isWeekend,0.0
public_holidays,0.0
is_winter,0.0
type_vol,0.0
tmoy,0.0
weekend_winter,0.0
below16.5,0.0
below16.5_abc,0.0
li_terega,2.8530536864378176e-07
holidays,4.3588217143349097e-07
days_to_holiday,4.586593430394234e-07
season,4.883348014976876e-07
nmonth,6.046159081340984e-07
month,1.2834272128671789e-06
etats,3.5721391025256287e-06
season_metero,4.88780552570841e-06
pitd_ewm_14,6.100445252829774e-06
aout.structural,8.44768227196615e-06
woy,1.3144914282182604e-05
sinus,1.3485962579879405e-05
pitd_std_7,1.5809510194294412e-05
weekend_cold,2.086717665876151e-05
tmoy_lag2,2.210900570718908e-05
pitd_ewm_7,3.880485237308783e-05
hdd_lag2,4.567196581009899e-05
hdd_lag7,4.942770951221996e-05
lag1_to_lag7_ratio,4.966461474785275e-05
ponts_publics_abc,5.195746334262924e-05
rolling_hdd_7,5.295202538757524e-05
tmoy1,5.86531102402664e-05
weekdays,6.114465764565368e-05
pitd_lag2,6.444859073111622e-05
tmoy_lag1,6.66127125529558e-05
daydur,6.838545210990349e-05
pitd_ma_7,6.880976451306958e-05
tmoy_lag14,7.074217948578581e-05
hdd_lag1,7.403451048973424e-05
hdd_lag14,7.649023650778582e-05
teff_optim_diff_1,0.00010817787101734533
pitd_std_14,0.00013099913019042948
pitd_ma_3,0.00016731319427094933
teff_cwv_diff_1,0.00017953470987178648
isWeekday,0.00019481226901890794
teff_constr_diff_1,0.00021625210588680082
tmoy2,0.0002482535936916051
teff_constr,0.00025477283632381555
doy,0.0002838731076970271
pitd_ewm_3,0.000301883000244447
li,0.00036005891200922933
tmoy_diff_1,0.0003622632630803051
pitd_lag14,0.00036500888331054434
pitd_lag3,0.000450720046638157
pitd_ma_14,0.0004969165663467135
pitd_lag7,0.0005454421581731978
cosinus,0.0007696511840462733
teff_optim,0.0007903544924003419
year,0.001582885222341583
wday,0.0019150015504415246
hdd_bizday,0.0035085020677758675
teff_cwv,0.0043310716939244645
hdd,0.004393683442578159
temp_mean,0.008152715789909367
pitd_lag1,0.8929894823832161
