feature,mean_importance
tmoy_lag3,-4.559026705571682e-05
pitd_std_3,-3.208491156637232e-05
extended_holidays,-1.0825971986879596e-05
mday,-4.582921662337446e-06
public_holidays,-2.674280113295312e-06
holidays,-2.0938551032073997e-06
month,-1.1299726201072572e-06
isWeekend,-7.380186417991694e-07
season_astrono,-2.0833406835629038e-07
is_winter,0.0
ponts_extended,0.0
ponts_publics,0.0
days_to_holiday,0.0
noel.structural,0.0
weekend_winter,0.0
season,0.0
quarter,0.0
not_weekend,0.0
weekend,0.0
isHoliday,0.0
below16.5_abc,0.0
type_vol,0.0
below16.5,0.0
season_metero,7.700392384533961e-07
pitd_std_7,1.1877949676983301e-06
tmoy1,1.309367807638892e-06
isBizday,3.499043049145882e-06
etats,4.082417500026435e-06
lag1_to_lag7_ratio,5.717607338215358e-06
pitd_ewm_14,6.494985485285508e-06
nmonth,6.774419278426577e-06
dow,7.575718976788464e-06
tmoy_lag7,8.303153684993681e-06
teff_optim_diff_1,9.812554785563338e-06
aout.structural,1.0974991540938645e-05
tmoy_lag2,1.1200249315195324e-05
ponts_extended_abc,1.1910166227337843e-05
woy,1.2966769357945947e-05
sinus,1.745234393004079e-05
weekend_cold,2.186433297306934e-05
pitd_lag2,2.3377846768724356e-05
pitd_ma_7,2.729141020390291e-05
hdd_lag1,3.0253704414244e-05
li_terega,3.461810568409062e-05
hdd_lag7,3.5014244862198626e-05
rolling_hdd_7,3.77356431120756e-05
tmoy_lag14,3.8700891998529746e-05
hdd_lag14,4.029985394850086e-05
pitd_std_14,4.0611413553614735e-05
weekdays,4.352210510600117e-05
hdd_lag2,5.9401194014584505e-05
pitd_ewm_7,6.521293909082775e-05
hdd_lag3,8.123849265783325e-05
tmoy_lag1,8.627363708151419e-05
daydur,9.395241108758109e-05
tmoy2,0.00010191665690165008
doy,0.00010940014524486314
ponts_publics_abc,0.00011439725151884545
teff_constr_diff_1,0.00012361018437422044
pitd_ma_3,0.00014513487883548222
isWeekday,0.00015011851528760612
teff_cwv_diff_1,0.0001526596126885573
pitd_ewm_3,0.0002095426882929503
pitd_lag14,0.00031186876818808105
li,0.00033261366197867624
pitd_lag3,0.00036223300088332954
pitd_ma_14,0.0003834573478726778
teff_constr,0.00042646893058056817
tmoy_diff_1,0.0005160195754717609
pitd_lag7,0.0005704236076216355
teff_optim,0.0005850816427238326
cosinus,0.000976941165564981
tmoy,0.001174646020171408
year,0.0013611630306382242
wday,0.0018935366829603347
hdd_bizday,0.0028150648077964664
hdd,0.0029765574192448267
teff_cwv,0.003617181921541953
temp_mean,0.005745723507401048
pitd_lag1,0.8961058684168691
