feature,mean_importance
hdd_lag1,-6.993473063079958e-06
is_winter,-3.793007254554795e-06
dow,-2.9070732385255706e-06
ponts_publics_abc,-1.0246039117974699e-06
below16.5,-7.417483965512644e-07
below16.5_abc,-4.263984108018176e-07
ponts_publics,-3.122502256758253e-18
ponts_extended,-2.7755575615628915e-18
public_holidays,9.39750102513237e-08
holidays,3.9019558822663004e-07
quarter,5.803211775658179e-07
aout.structural,7.828957070431242e-07
season,1.316048325136765e-06
noel.structural,1.3321069973756123e-06
weekend_winter,2.032067047906885e-06
etats,3.029113668153935e-06
weekend_cold,3.2704835463560898e-06
type_vol,3.4809369115047784e-06
nmonth,4.905243754097649e-06
weekdays,5.183423051111427e-06
pitd_std_14,5.4971996179733335e-06
extended_holidays,5.892765944750383e-06
season_metero,6.213276168540172e-06
season_astrono,6.315230627656348e-06
isWeekend,8.491022166021503e-06
ponts_extended_abc,8.619295393429843e-06
isHoliday,8.754749702027248e-06
month,9.403862966120627e-06
rolling_hdd_7,9.958863459077691e-06
hdd_lag7,1.0451866173539007e-05
tmoy_lag1,1.0916793292974764e-05
hdd_lag14,1.0955020013480796e-05
isWeekday,1.1177569631686674e-05
weekend,1.184178240305582e-05
not_weekend,1.1941306630073103e-05
tmoy1,1.240060697733497e-05
isBizday,1.3340296043821975e-05
pitd_std_3,1.5325550935794964e-05
days_to_holiday,1.6364255731915466e-05
li_terega,1.6872327857186607e-05
pitd_lag2,1.8536690226782227e-05
tmoy_lag14,2.0459835073905267e-05
mday,2.2205441134893685e-05
hdd_lag3,2.525674080103603e-05
pitd_lag3,2.6687813547100066e-05
lag1_to_lag7_ratio,2.8147391507087756e-05
doy,2.8986945154155926e-05
sinus,2.9505304483501762e-05
pitd_std_7,2.99284447889462e-05
hdd_lag2,3.3114520536319664e-05
tmoy_lag2,3.630510270659186e-05
woy,4.481148997757603e-05
tmoy_lag7,4.579796152347909e-05
tmoy2,4.9573445189779465e-05
daydur,5.421768200262536e-05
tmoy_lag3,5.818712220876793e-05
pitd_ma_14,7.1053846269915e-05
pitd_ma_7,0.000112476114683914
wday,0.0001242568482817844
pitd_ma_3,0.00012512111026835408
pitd_lag14,0.0001317032530981626
cosinus,0.00013212232377971743
pitd_ewm_14,0.0001327080288596339
li,0.00014182790694164532
year,0.0002066998059050553
pitd_ewm_7,0.0002759864505071371
tmoy_diff_1,0.000477171653228238
temp_mean,0.0004944083352522267
pitd_lag7,0.0005188501707591237
teff_optim,0.0006541755760255359
teff_optim_diff_1,0.0006707785395954318
tmoy,0.0006977886922284217
teff_cwv_diff_1,0.0007261029813164857
teff_constr,0.0007471409049076901
hdd,0.0007482324797986071
hdd_bizday,0.0008558520373512065
teff_constr_diff_1,0.0010411177445319689
pitd_ewm_3,0.014124589145713417
teff_cwv,0.01485138883545221
pitd_lag1,0.7538881077633772
