feature,mean_importance
pitd_ma_3,-5.0530253129199566e-05
pitd_std_3,-1.9880372432841754e-05
pitd_std_14,-1.0363123895058488e-05
hdd_lag1,-4.810304966249707e-06
nmonth,-3.6263954863634263e-06
doy,-2.1859672907048598e-06
hdd_lag3,-5.06925460113175e-07
season_astrono,-6.591949208711867e-18
season,-6.591949208711867e-18
noel.structural,-6.245004513516506e-18
ponts_publics,-5.551115123125783e-18
quarter,-5.551115123125783e-18
hdd_lag2,-5.204170427930421e-18
dow,-5.204170427930421e-18
holidays,-5.204170427930421e-18
below16.5,-5.204170427930421e-18
ponts_extended,-4.8572257327350596e-18
below16.5_abc,-4.8572257327350596e-18
season_metero,-4.5102810375396986e-18
is_winter,-3.816391647148976e-18
public_holidays,3.319233977186475e-08
extended_holidays,9.460980414391362e-07
lag1_to_lag7_ratio,1.11676254856731e-06
type_vol,1.1595789773301973e-06
weekend_cold,1.7521751803063757e-06
tmoy_lag2,1.9547878785192153e-06
weekend_winter,2.0271149150707934e-06
aout.structural,2.8329176385157027e-06
tmoy_lag7,2.8559317757512193e-06
month,3.678305545787297e-06
li_terega,4.302581679013067e-06
ponts_extended_abc,4.343463844961454e-06
days_to_holiday,4.678759353372516e-06
weekend,4.7716832691429425e-06
isWeekday,5.407848437994495e-06
weekdays,5.492755196020299e-06
woy,5.832577321771698e-06
ponts_publics_abc,6.271630323359187e-06
isHoliday,6.2961239961353135e-06
etats,6.6242868948539205e-06
pitd_lag2,6.669180430084534e-06
mday,6.950271152817919e-06
pitd_ewm_14,7.261211647210941e-06
tmoy1,8.160642383486446e-06
tmoy_lag14,9.247158955576901e-06
not_weekend,1.0082872428103518e-05
pitd_lag3,1.157894935276023e-05
pitd_ma_7,1.1643820116477577e-05
isBizday,1.2126158564416609e-05
tmoy_lag1,1.2864992157760741e-05
hdd_lag14,1.3622281780922146e-05
isWeekend,1.4508546834458153e-05
tmoy2,2.0619196919503812e-05
hdd_lag7,2.3828928923462155e-05
sinus,2.5460002416224925e-05
pitd_ma_14,2.8125353225403465e-05
tmoy_lag3,3.2896320325525794e-05
pitd_std_7,3.518168377617224e-05
rolling_hdd_7,3.581907670355718e-05
daydur,4.5603108307498004e-05
cosinus,7.523907443685966e-05
pitd_lag14,0.00010047335025336647
wday,0.00012134547812371263
pitd_ewm_7,0.00012888276976739179
li,0.0001348893959517674
temp_mean,0.00018453081145521633
year,0.00021962144371613992
tmoy_diff_1,0.0003930519570166654
teff_optim,0.0004473516034000511
hdd_bizday,0.0004815767827427434
pitd_lag7,0.000527410173107196
tmoy,0.0005904735719419174
teff_optim_diff_1,0.0006629204385765027
teff_cwv_diff_1,0.0007050938685880963
teff_constr,0.0007145856089271635
teff_constr_diff_1,0.0008897958431662543
hdd,0.0011580413728401423
teff_cwv,0.002477622993495997
pitd_ewm_3,0.020177876889711295
pitd_lag1,0.9571631325873788
