feature,mean_importance
pitd_lag2,-7.341086261551735e-05
tmoy1,-2.606031415657295e-05
season,-4.163336342344337e-18
ponts_extended,-4.163336342344337e-18
below16.5,-4.163336342344337e-18
weekdays,-3.469446951953614e-18
sinus,-3.469446951953614e-18
tmoy_lag14,-3.469446951953614e-18
lag1_to_lag7_ratio,-3.469446951953614e-18
public_holidays,-3.469446951953614e-18
pitd_std_14,-3.469446951953614e-18
is_winter,-3.469446951953614e-18
isBizday,-2.7755575615628915e-18
weekend_cold,-2.7755575615628915e-18
tmoy2,-2.7755575615628915e-18
not_weekend,-2.7755575615628915e-18
weekend,-2.7755575615628915e-18
ponts_extended_abc,-2.7755575615628915e-18
isWeekend,-2.7755575615628915e-18
isWeekday,-2.7755575615628915e-18
season_metero,-2.7755575615628915e-18
nmonth,-2.7755575615628915e-18
pitd_lag3,-2.7755575615628915e-18
hdd_lag14,-2.7755575615628915e-18
rolling_hdd_7,-2.7755575615628915e-18
pitd_std_3,-2.0816681711721684e-18
noel.structural,-2.0816681711721684e-18
tmoy_lag2,-2.0816681711721684e-18
tmoy_lag3,-2.0816681711721684e-18
tmoy_lag7,-2.0816681711721684e-18
weekend_winter,-2.0816681711721684e-18
ponts_publics,-2.0816681711721684e-18
dow,-2.0816681711721684e-18
days_to_holiday,-2.0816681711721684e-18
pitd_std_7,-2.0816681711721684e-18
li,-2.0816681711721684e-18
below16.5_abc,-2.0816681711721684e-18
season_astrono,-2.0816681711721684e-18
quarter,-2.0816681711721684e-18
type_vol,-2.0816681711721684e-18
ponts_publics_abc,-1.3877787807814458e-18
isHoliday,-1.3877787807814458e-18
hdd_lag2,-1.3877787807814458e-18
tmoy_lag1,-1.3877787807814458e-18
hdd_lag3,-6.938893903907229e-19
aout.structural,-6.938893903907229e-19
extended_holidays,-6.938893903907229e-19
etats,-6.938893903907229e-19
wday,0.0
mday,0.0
holidays,6.938893903907229e-19
hdd_lag7,1.3877787807814458e-18
li_terega,2.1413455528217217e-06
doy,3.0189039327541133e-06
woy,3.811846415831266e-06
cosinus,6.006165398226432e-06
daydur,6.990274428324284e-06
pitd_lag14,7.25806677341484e-06
month,9.641190250241765e-06
hdd_lag1,2.9953886797886435e-05
pitd_ma_14,5.556683659970058e-05
tmoy_diff_1,6.327556899593176e-05
pitd_ewm_14,6.829586875725519e-05
year,8.31565680420858e-05
pitd_ewm_7,0.00010838841516868023
pitd_ma_7,0.0001354073413482579
teff_cwv_diff_1,0.00018663562896611836
teff_optim_diff_1,0.0002316691299365403
pitd_ma_3,0.0002757692348160784
hdd_bizday,0.00034431368400535123
teff_constr_diff_1,0.0003449771842902953
pitd_lag7,0.00055030660315536
temp_mean,0.0007213648122335401
tmoy,0.0012226080717343858
hdd,0.0012772130210381121
teff_constr,0.0027930775872009135
teff_cwv,0.009085385212908947
teff_optim,0.018665723985713603
pitd_ewm_3,0.027032804818552802
pitd_lag1,0.6362470923914444
