feature,mean_importance
pitd_ewm_3,-2.3793548751979005e-05
teff_constr,-2.3730999946484574e-05
hdd_lag3,-1.5115977254839472e-05
cosinus,-3.5954828835966373e-06
tmoy_lag14,-2.6655469685183535e-06
doy,-1.596836281020364e-06
ponts_publics_abc,1.3877787807814458e-18
pitd_lag3,1.3877787807814458e-18
public_holidays,1.734723475976807e-18
dow,1.734723475976807e-18
days_to_holiday,1.734723475976807e-18
mday,1.734723475976807e-18
type_vol,1.734723475976807e-18
rolling_hdd_7,1.734723475976807e-18
weekend_cold,1.734723475976807e-18
ponts_extended,2.4286128663675298e-18
month,2.4286128663675298e-18
extended_holidays,2.4286128663675298e-18
weekend_winter,2.4286128663675298e-18
isWeekday,2.4286128663675298e-18
season_metero,2.4286128663675298e-18
season_astrono,2.4286128663675298e-18
holidays,2.4286128663675298e-18
hdd_lag1,2.4286128663675298e-18
hdd_lag2,2.4286128663675298e-18
hdd_lag14,2.4286128663675298e-18
quarter,2.4286128663675298e-18
tmoy_lag7,2.7755575615628915e-18
season,2.7755575615628915e-18
aout.structural,3.122502256758253e-18
below16.5,3.122502256758253e-18
pitd_std_3,3.122502256758253e-18
nmonth,3.122502256758253e-18
noel.structural,3.122502256758253e-18
below16.5_abc,3.469446951953614e-18
pitd_ma_3,3.469446951953614e-18
weekdays,3.816391647148976e-18
ponts_publics,3.816391647148976e-18
etats,3.816391647148976e-18
ponts_extended_abc,3.816391647148976e-18
year,4.5102810375396986e-18
is_winter,4.5102810375396986e-18
not_weekend,1.7148622638414602e-06
weekend,1.8095209091729264e-06
lag1_to_lag7_ratio,2.136843094154017e-06
isBizday,3.1335975240950886e-06
isHoliday,5.197748919936323e-06
li_terega,7.528811749434039e-06
li,7.531779554927412e-06
tmoy1,8.46152252039073e-06
tmoy_lag1,8.788569889013262e-06
pitd_ma_7,8.930942245682568e-06
pitd_std_7,1.00008092736803e-05
hdd_lag7,1.4110731423442463e-05
pitd_ma_14,1.628820790350559e-05
isWeekend,1.7206928393339454e-05
sinus,1.802112368052451e-05
tmoy_lag3,2.1725689342860093e-05
pitd_std_14,2.5263337668276693e-05
woy,2.7761466275081846e-05
tmoy2,2.864447795860002e-05
pitd_lag2,3.16517591954793e-05
wday,3.591577982601443e-05
daydur,4.281043114423358e-05
pitd_ewm_7,5.320651268552745e-05
tmoy_lag2,5.538381448463269e-05
pitd_lag14,6.39186949722894e-05
pitd_ewm_14,7.365792726546083e-05
teff_optim,0.0003947442905587625
temp_mean,0.00041278889702268257
hdd_bizday,0.000538828620113764
tmoy,0.0005566130190459626
hdd,0.0006750582441554774
teff_cwv_diff_1,0.000724997728349256
pitd_lag7,0.0007464368158054558
teff_constr_diff_1,0.0008967072312256058
tmoy_diff_1,0.001184279054848272
teff_cwv,0.0013158157176916794
teff_optim_diff_1,0.001358498708871141
pitd_lag1,1.4531996571524906
