feature,mean_importance
pitd_std_3,-9.980509562766675e-05
mday,-4.209989806441585e-05
extended_holidays,-1.909053669995539e-05
pitd_ma_7,-1.3970523529963606e-05
rolling_hdd_7,-1.0772027459101524e-05
tmoy_lag3,-6.597161382770194e-06
days_to_holiday,-1.3412202155204875e-06
isBizday,-6.548765111150101e-07
is_winter,-1.753100954363096e-07
type_vol,0.0
not_weekend,0.0
below16.5,0.0
weekend_winter,0.0
ponts_publics,0.0
isHoliday,0.0
below16.5_abc,0.0
season_metero,9.805271587327163e-08
noel.structural,1.7822679031710003e-06
dow,3.001609463991646e-06
season_astrono,3.5803485816842533e-06
tmoy_lag2,4.675271371563407e-06
etats,5.3777409280159755e-06
public_holidays,5.392720417067044e-06
season,6.167070121831236e-06
quarter,6.482025695986847e-06
hdd_lag1,8.430668964798556e-06
pitd_ma_14,9.180686677496413e-06
holidays,9.829159175205569e-06
aout.structural,1.0304705140711316e-05
ponts_extended,1.5200165182964117e-05
tmoy_lag1,1.800382478556635e-05
hdd_lag7,2.1747623053475044e-05
pitd_lag3,3.0067170329562373e-05
weekdays,3.058564740549725e-05
weekend,3.216888499688181e-05
tmoy1,3.428090478460634e-05
hdd_lag2,3.644558369225413e-05
ponts_publics_abc,4.438732366815537e-05
weekend_cold,4.6203474671962196e-05
ponts_extended_abc,4.764166668264156e-05
pitd_std_7,4.77383936278079e-05
hdd_lag14,4.788089170787244e-05
nmonth,6.701249547041536e-05
lag1_to_lag7_ratio,7.133186668898429e-05
month,7.176872996984447e-05
pitd_std_14,7.388161544913014e-05
isWeekday,7.684218243418552e-05
tmoy_lag14,8.021845261622293e-05
sinus,9.175257101606775e-05
woy,9.803835574098106e-05
daydur,0.00011324814427185835
doy,0.00012029471027921162
isWeekend,0.00012860139472583768
tmoy2,0.00015917757441730618
hdd_lag3,0.00016156347841966983
tmoy_lag7,0.00016255852344997397
li_terega,0.00016958913114279266
tmoy,0.0001777902034026283
teff_optim,0.00018190611001403859
pitd_ma_3,0.00018376033299097785
pitd_lag14,0.0002066675381141657
teff_cwv_diff_1,0.0002583892038677269
tmoy_diff_1,0.00026477946708040737
li,0.00030628037358422977
pitd_lag7,0.0003854633541161386
teff_optim_diff_1,0.00040840481966659037
temp_mean,0.0004167241778501262
teff_constr_diff_1,0.0004523159581024309
cosinus,0.0004850029017362879
pitd_ewm_14,0.0005445597132241924
pitd_lag2,0.0010297325517913216
wday,0.0011003330005177135
teff_cwv,0.0012579601038192468
year,0.0013365011095252872
hdd_bizday,0.0021670736747951714
pitd_ewm_7,0.003009583789360397
hdd,0.003269439223037232
pitd_ewm_3,0.012899379787996133
teff_constr,0.051686890523468886
pitd_lag1,0.5497875415588575
