feature,mean_importance
type_vol,-5.8553965863043096e-05
is_winter,-2.2952931834101935e-05
quarter,-1.3859035613846687e-05
below16.5,-1.0072913189656044e-05
ponts_extended_abc,-8.709009874593652e-06
ponts_publics,-5.28501574468404e-07
ponts_extended,3.469446951953614e-18
pitd_std_14,5.07071152643368e-06
ponts_publics_abc,6.487780976359089e-06
noel.structural,8.658184078082568e-06
dow,9.719921873824548e-06
pitd_std_3,9.857320601684358e-06
month,1.1777294297723313e-05
lag1_to_lag7_ratio,1.4160046776373614e-05
pitd_std_7,1.544262001230666e-05
hdd_lag14,1.7945987727108205e-05
tmoy_lag14,1.8947718337484348e-05
below16.5_abc,2.0093785899657698e-05
weekdays,2.2078769090850756e-05
wday,2.7678762815441792e-05
woy,2.9108307145810088e-05
days_to_holiday,3.475197642116325e-05
aout.structural,3.487816388801114e-05
hdd_lag7,3.7068516866554586e-05
doy,3.909220328128897e-05
season_astrono,3.9189447113765696e-05
weekend_cold,3.963770235170597e-05
season_metero,4.2144455000327205e-05
nmonth,4.825875115355704e-05
not_weekend,5.032684997910951e-05
daydur,5.9774263685354395e-05
isWeekend,6.232947058115238e-05
li_terega,6.772208541728047e-05
isWeekday,7.09654426527824e-05
tmoy2,7.292878947397635e-05
pitd_lag7,7.386445457934591e-05
tmoy_lag3,7.606710307244136e-05
pitd_lag14,8.060398709984623e-05
tmoy_lag7,8.773056336044624e-05
sinus,9.344571190930615e-05
isBizday,0.00010009691120604244
weekend,0.00010644774607838914
cosinus,0.00011344584616537652
isHoliday,0.00011594132654086098
hdd_lag2,0.00012615584264020729
season,0.0001339598192970897
tmoy_diff_1,0.0001592940367605624
tmoy_lag2,0.00019095877771482735
li,0.000195111179068631
tmoy1,0.00020448574528867148
tmoy_lag1,0.00027192761606604674
hdd_lag3,0.00027234596858968405
teff_cwv_diff_1,0.000285573417987732
pitd_ma_14,0.0003130015442355819
teff_constr_diff_1,0.0003392200894681462
rolling_hdd_7,0.0006502473882506077
pitd_lag3,0.0006628230732082692
hdd_bizday,0.0006805639430227724
pitd_ewm_14,0.0008540032653921528
etats,0.0008872922617659765
hdd_lag1,0.0013720360921167692
year,0.0014610344213407361
tmoy,0.0017292776467203116
pitd_ma_7,0.001909203650360881
pitd_lag2,0.0022204660706168994
teff_optim,0.0028377291967701156
teff_cwv,0.0033099968767352937
teff_constr,0.004535122517352823
temp_mean,0.004732306616298408
pitd_ewm_7,0.005462064684457546
hdd,0.006294854246333206
pitd_ma_3,0.008052238638510676
pitd_ewm_3,0.009947394941956221
pitd_lag1,0.050820170153644775
