feature,mean_importance
teff_optim_diff_1,-6.7298225295747e-05
teff_constr_diff_1,-2.9634615379651832e-05
dow,-1.806163579303379e-05
weekend_winter,-8.21370024138967e-06
weekdays,-6.131912052986452e-06
public_holidays,-3.2348871102991574e-06
extended_holidays,3.993224185726285e-07
ponts_publics_abc,1.8129092429408286e-06
month,3.165753813458988e-06
ponts_extended,4.225958409119143e-06
ponts_extended_abc,6.153050965388395e-06
isWeekend,9.96354031944837e-06
isHoliday,1.4305940339611952e-05
holidays,2.3849126269036637e-05
aout.structural,2.4759794650569716e-05
ponts_publics,2.6202129328030745e-05
not_weekend,2.791196965573062e-05
isWeekday,4.0262305548888906e-05
tmoy_diff_1,4.3555554774457085e-05
weekend_cold,4.7578369634664576e-05
season_metero,4.790012841051124e-05
noel.structural,5.381303105254417e-05
mday,6.200161399539765e-05
tmoy_lag14,6.329677638183366e-05
hdd_lag14,9.684360748885255e-05
isBizday,0.00010626535746557052
teff_cwv_diff_1,0.00011719723291998066
days_to_holiday,0.00012369473690145415
type_vol,0.0001268254773521089
below16.5,0.00014847558477302426
tmoy_lag7,0.00014903173318123083
tmoy_lag3,0.00016332553742037082
etats,0.00017097926268468556
pitd_std_3,0.00020727154427127164
below16.5_abc,0.00021153626529740662
weekend,0.0002262136781091729
nmonth,0.0002443364742619688
woy,0.00027469578064859035
doy,0.00033623399749315336
season_astrono,0.00037013345380659
sinus,0.0003809912453877757
li_terega,0.0004296706953673705
pitd_std_7,0.0004453542256096725
quarter,0.000498171119858046
li,0.0005200784852814574
hdd_lag3,0.000662459299620852
hdd_lag7,0.0006832963794860609
is_winter,0.0007596396940193203
wday,0.0008456398621016512
lag1_to_lag7_ratio,0.0009038771461560566
daydur,0.0009173547273378724
hdd_lag2,0.0010351819350552173
pitd_std_14,0.001137686013054265
cosinus,0.0011448376546154733
rolling_hdd_7,0.0011665714640290482
pitd_ma_7,0.001248295344560705
pitd_lag7,0.0015160848618740357
tmoy2,0.0015549634918736676
pitd_lag3,0.0015844791650904979
pitd_lag14,0.0018566377691747675
season,0.001923129580945942
pitd_ewm_14,0.002188787650157745
pitd_ma_14,0.002796737412206354
tmoy1,0.0028594379581955934
hdd_lag1,0.0031419651833222997
pitd_lag2,0.003248341494196341
hdd_bizday,0.0033059190807085944
tmoy_lag2,0.005869809852994001
tmoy,0.006153457379686334
tmoy_lag1,0.006177773388351673
year,0.007275516721026711
pitd_ewm_7,0.009264608684920675
teff_cwv,0.010412871749472648
teff_constr,0.011957401295966383
teff_optim,0.013447454935462382
hdd,0.016070777490530756
pitd_ewm_3,0.017554769081303497
pitd_ma_3,0.017862549363417253
temp_mean,0.018426035087458593
pitd_lag1,0.045495574116595626
