feature,mean_importance
teff_constr_diff_1,-8.455934304594463e-05
ponts_extended_abc,-9.942573265952528e-06
weekend,3.1939332465849916e-06
below16.5,4.921159600136324e-06
ponts_extended,5.776111666108176e-06
not_weekend,6.3011671789734925e-06
ponts_publics,1.547120273717867e-05
month,1.764760325296353e-05
aout.structural,2.3027479819329524e-05
weekdays,3.381572054982455e-05
isBizday,3.402375231563674e-05
days_to_holiday,4.407951775255922e-05
pitd_std_3,4.553039715505507e-05
noel.structural,5.153847406441994e-05
isHoliday,5.565145252698668e-05
quarter,5.610059971820277e-05
etats,5.964318829071273e-05
below16.5_abc,7.786130058082055e-05
isWeekday,7.81449469421304e-05
teff_cwv_diff_1,8.022940098176643e-05
dow,8.466783466839733e-05
hdd_lag14,8.94099006656244e-05
type_vol,9.283921727922996e-05
nmonth,0.00010265820846360532
isWeekend,0.00012443951248260944
tmoy_lag7,0.00015516639619437504
season_metero,0.0001552464887136675
tmoy_lag14,0.00016646103437638094
tmoy_diff_1,0.0001738145392801347
weekend_cold,0.000182983235615399
hdd_lag7,0.0001867680362744744
woy,0.0001933524197388157
season_astrono,0.00021515608579377818
pitd_std_14,0.0002183722571790345
hdd_lag3,0.0002255921379798239
tmoy2,0.0002292155395563154
doy,0.000278338023298118
is_winter,0.0002838651285179239
ponts_publics_abc,0.00029913934570598746
lag1_to_lag7_ratio,0.00033518037550193025
sinus,0.00035191050246159933
li_terega,0.0003999382461945464
pitd_std_7,0.0004874089533315012
pitd_lag7,0.0004927707941344332
pitd_lag14,0.0005063419476016371
season,0.0005730178014395479
tmoy_lag3,0.0006149064622028579
tmoy_lag2,0.0007700618226080992
wday,0.0007852032567406027
daydur,0.000827298749474194
li,0.0008561964808518569
pitd_lag3,0.000963111381104564
hdd_lag2,0.0009797471418411022
rolling_hdd_7,0.001013972234241128
pitd_ma_7,0.001239018249893992
teff_constr,0.001293663403863302
pitd_ma_14,0.0013200621165963006
tmoy1,0.001320391334330933
hdd_bizday,0.0015384909017208002
pitd_ewm_14,0.0016146252549422049
pitd_ewm_3_ratio_temp_mean,0.002002033840932853
tmoy_lag1,0.0020228440975593974
pitd_ma_3_ratio_temp_mean,0.002426156848275038
cosinus,0.0025593652191170657
pitd_lag2,0.002909105094516049
hdd_lag1,0.0032809905434145804
teff_optim,0.0033091969514119626
teff_cwv,0.004084073884934808
pitd_ewm_3_ratio_tmoy,0.00421892544955041
pitd_lag1_ratio_tmoy,0.004333384686710919
pitd_ma_3_ratio_tmoy,0.004426162686486246
temp_mean_ratio_pitd_ewm_3,0.004437080671604738
tmoy,0.0045142233313116556
pitd_ewm_7,0.004947467399185896
pitd_ma_3,0.006210695755225901
year,0.006235696232561278
hdd,0.006257231171617852
pitd_ewm_3,0.006282399397417845
temp_mean,0.00653215957391407
pitd_lag1_ratio_temp_mean,0.00810555527900393
tmoy_ratio_pitd_ewm_3,0.01802316188127215
tmoy_ratio_pitd_lag1,0.018608467781858512
temp_mean_ratio_pitd_lag1,0.02010332778480917
pitd_lag1,0.02215592517596257
