feature,mean_importance
type_vol,-3.715723891018867e-05
tmoy2,-2.2606042192193156e-05
pitd_std_14,-1.3991232457761724e-05
hdd_lag2,-1.1884224174243257e-05
tmoy_lag3,-5.2197845692478205e-06
season_metero,-2.4901832801991347e-06
tmoy_lag14,-2.4014859075546097e-06
dow,-9.39544757371652e-07
hdd_lag7,-6.791154608016408e-07
lag1_to_lag7_ratio,-7.547757898615504e-08
public_holidays,-4.163336342344337e-18
is_winter,-3.469446951953614e-18
noel.structural,-2.7755575615628915e-18
extended_holidays,-2.0816681711721684e-18
hdd_lag3,-2.0816681711721684e-18
weekdays,-1.3877787807814458e-18
ponts_publics,-1.3877787807814458e-18
holidays,-1.0408340855860842e-18
tmoy_lag7,-6.938893903907229e-19
ponts_extended,0.0
pitd_std_3,2.2891384079647136e-07
sinus,4.256305677005634e-07
nmonth,4.434200259438581e-07
ponts_publics_abc,5.874504957693178e-07
quarter,7.519969830230983e-07
mday,1.2491559788205263e-06
doy,1.4045047616546845e-06
weekend_winter,2.488281404010306e-06
weekend_cold,3.466207737089569e-06
days_to_holiday,3.6694521320313616e-06
pitd_std_7,4.5191575212152195e-06
woy,5.45933431756046e-06
ponts_extended_abc,8.321723237382852e-06
month,1.833619333184329e-05
hdd_lag14,1.9755167856610674e-05
pitd_lag14,1.9845980984099092e-05
cosinus,3.0769872488919243e-05
isBizday,3.770409334191253e-05
weekend,3.8404154243045636e-05
daydur,4.088403512855568e-05
aout.structural,4.2114789458218975e-05
isHoliday,4.3264666711349124e-05
not_weekend,4.4366080934034324e-05
li_terega,4.4507944119903316e-05
isWeekday,5.2191984113398454e-05
wday,5.299893437520527e-05
season,5.626943236548762e-05
season_astrono,6.676571112081211e-05
isWeekend,7.015884436880198e-05
below16.5_abc,7.331471022389221e-05
tmoy_diff_1,8.65166349927244e-05
teff_optim_diff_1,0.00011838206180988416
pitd_ma_14,0.00012221642841429118
teff_cwv_diff_1,0.0001337028101095719
tmoy_lag1,0.00015473928034494716
pitd_lag7,0.00015820441524274606
tmoy_lag2,0.00017985120397317615
pitd_ewm_14,0.00022529890620739262
li,0.0002396960274651739
below16.5,0.00027003063978836317
teff_constr_diff_1,0.00029981873874925966
etats,0.0003074622120152696
hdd_bizday,0.000435911876831736
pitd_lag3,0.0006317013238855501
tmoy1,0.0006575411663258032
rolling_hdd_7,0.0007260878902177511
hdd_lag1,0.0007429226106768966
year,0.0008100142200127329
pitd_ma_7,0.0010174147821910818
pitd_lag2,0.0011445309950986581
temp_mean,0.0023110710510182812
teff_cwv,0.002511057999924888
tmoy,0.003076459164612996
hdd,0.003402091303648705
teff_constr,0.003980865500356844
teff_optim,0.004544657580313288
pitd_ewm_7,0.009837716256395616
pitd_ma_3,0.011269175424345306
pitd_ewm_3,0.030915273713793247
pitd_lag1,0.06798464373116302
