feature,mean_importance
pitd_std_3,-0.00014704868797553572
teff_optim_diff_1,-4.722200002629292e-05
hdd_lag3,-4.452016624767654e-05
extended_holidays,-3.186464071651546e-05
tmoy_lag3,-2.981636926510222e-05
ponts_extended_abc,-1.3567345382256221e-05
weekend_winter,-4.616618661624182e-06
public_holidays,-4.463599862106378e-06
tmoy_lag2,-3.3518653106016926e-06
noel.structural,-1.0663892825125629e-06
holidays,-3.78521490246482e-07
nmonth,-3.028881222513768e-07
season_metero,0.0
ponts_publics,0.0
ponts_extended,0.0
not_weekend,0.0
weekend,0.0
is_winter,0.0
isHoliday,0.0
below16.5,0.0
below16.5_abc,0.0
type_vol,0.0
days_to_holiday,9.54581538170282e-07
quarter,1.493327247114283e-06
isBizday,1.9894077859896815e-06
season_astrono,2.465370224676022e-06
aout.structural,4.034186010489632e-06
season,1.3605549958573167e-05
etats,1.4169261384814127e-05
ponts_publics_abc,1.451034289657073e-05
dow,1.5442035856006592e-05
tmoy_lag1,1.6389062746619693e-05
month,1.7693585002759998e-05
isWeekend,1.8782525170106188e-05
weekend_cold,2.7277901460983842e-05
tmoy_lag7,2.7363744444593337e-05
tmoy_lag14,3.449625180763586e-05
weekdays,4.625321837936035e-05
hdd_lag2,5.0806246558751485e-05
woy,5.364769604109306e-05
pitd_std_14,5.665200946710792e-05
tmoy_diff_1,6.228569555597162e-05
rolling_hdd_7,6.374394877165253e-05
sinus,6.37778338950937e-05
pitd_ma_7,6.384049407775864e-05
li_terega,7.027253891022482e-05
hdd_lag7,9.096374832052168e-05
lag1_to_lag7_ratio,0.00010348299130542027
tmoy2,0.00010766811504869765
hdd_lag1,0.00011130631587873297
isWeekday,0.00011392537964588483
mday,0.00011744058431247436
teff_constr_diff_1,0.00012863342461808745
tmoy,0.00013279431113536274
pitd_lag3,0.00013534861441549443
pitd_std_7,0.00015033437169046214
pitd_lag2,0.0001642799021809468
pitd_ewm_14,0.00017053269058665954
daydur,0.0002001391551629546
teff_cwv_diff_1,0.0002279893303468108
hdd_lag14,0.00023114685591346193
pitd_ma_14,0.0002759642395021907
pitd_ewm_7,0.00029438258378087015
cosinus,0.00029723089946086836
tmoy1,0.00031689708226191116
doy,0.00038164216450290464
pitd_lag7,0.00046188110691556226
pitd_lag14,0.0004939046058140379
li,0.0005113891125980192
teff_constr,0.0005217836308389122
pitd_ma_3,0.000768766524566406
wday,0.0012759417744374452
year,0.002498386733604581
hdd_bizday,0.004322066586843071
teff_optim,0.005356407545162493
teff_cwv,0.007175258883655137
temp_mean,0.007334581717858277
hdd,0.008671751182660739
pitd_ewm_3,0.019907671690130635
pitd_lag1,0.5088840084598075
