feature,mean_importance
pitd_std_3,-0.00016070340861881662
tmoy1,-5.921859585273914e-05
pitd_lag3,-4.1084874854093596e-05
hdd_lag14,-2.1159639694225825e-05
nmonth,-1.7813698089540893e-05
weekend_cold,-1.7569214101455234e-05
mday,-1.4175513824275094e-05
hdd_lag7,-1.0618573821589289e-05
tmoy_lag3,-9.86102840783605e-06
tmoy_lag2,-4.985900051392156e-06
dow,-9.489191761514332e-07
li_terega,-8.808599681709578e-07
etats,-4.291083473668966e-07
season,0.0
ponts_publics,0.0
noel.structural,0.0
days_to_holiday,0.0
not_weekend,0.0
ponts_extended,0.0
season_metero,0.0
isHoliday,0.0
public_holidays,0.0
weekend_winter,0.0
is_winter,0.0
below16.5,0.0
type_vol,0.0
below16.5_abc,0.0
isBizday,2.009209224699063e-06
tmoy,2.5622008434100093e-06
tmoy_lag7,3.495200345790539e-06
pitd_std_14,5.295738445485962e-06
aout.structural,5.7646361534258865e-06
quarter,6.4215515349175936e-06
holidays,7.5494031294885685e-06
woy,9.404249294257816e-06
tmoy_lag1,9.51431276343534e-06
hdd_lag2,1.091780631362095e-05
ponts_extended_abc,1.2207452621621276e-05
sinus,1.2808354838006117e-05
extended_holidays,1.8014623325881413e-05
season_astrono,2.0237304836148023e-05
weekend,2.2402512664829524e-05
month,2.551295544468077e-05
weekdays,2.6105937162810427e-05
rolling_hdd_7,3.807460857222257e-05
pitd_std_7,3.852788506468162e-05
tmoy_lag14,4.886153856903178e-05
hdd_lag3,5.7307824352131884e-05
pitd_lag2,5.784353334754647e-05
isWeekend,6.344978427811273e-05
hdd_lag1,7.304260793427955e-05
lag1_to_lag7_ratio,0.00010173258252042169
tmoy2,0.0001053242270346852
daydur,0.00011659080528381577
teff_constr,0.0001532607588058097
tmoy_diff_1,0.00015357971826870966
isWeekday,0.00017230781447889233
pitd_ewm_14,0.0001765890616625479
pitd_lag14,0.0001828274449414701
pitd_lag7,0.00018369213993491078
doy,0.00020211015915683715
pitd_ma_7,0.00023541941714987636
ponts_publics_abc,0.00024529835699911194
pitd_ma_14,0.0002566490643450728
pitd_ewm_7,0.0002590594426633185
teff_optim_diff_1,0.00027294588399245023
cosinus,0.00031771998027367544
teff_cwv_diff_1,0.0004080452306984117
pitd_ma_3,0.0005188218394176474
li,0.000603635895320109
teff_optim,0.0006321998422724729
hdd,0.0008464728910767192
year,0.0008807660058503225
teff_constr_diff_1,0.0010202973614564191
wday,0.0017789169871397863
hdd_bizday,0.00309805109359152
temp_mean,0.009857566629352079
teff_cwv,0.028963335308052823
pitd_ewm_3,0.09662258163924158
pitd_lag1,0.39827946834556566
