feature,mean_importance
pitd_lag3,-0.00010855968383075808
hdd,-5.8841575565235156e-05
pitd_std_7,-5.3079571188118306e-05
pitd_lag14,-4.3343976060011835e-05
tmoy_lag3,-2.5265636364296683e-05
rolling_hdd_7,-2.374761829358231e-05
pitd_lag2,-1.844102204393398e-05
hdd_lag2,-1.6754988167303266e-05
extended_holidays,-1.3347639056269026e-05
ponts_extended_abc,-1.33294218142746e-05
nmonth,-1.3243371241435446e-05
season,-1.2874678709524911e-05
tmoy_lag1,-7.086959266790899e-06
tmoy2,-6.020088051453265e-06
woy,-4.595374266845933e-06
hdd_lag3,-4.303012152767627e-06
mday,-3.5382675079867477e-06
month,-1.694520087675011e-06
weekend_winter,-1.0364043448313209e-07
is_winter,0.0
quarter,0.0
not_weekend,0.0
weekend,0.0
isBizday,0.0
below16.5_abc,0.0
dow,0.0
tmoy,0.0
below16.5,0.0
isHoliday,0.0
ponts_publics,0.0
type_vol,2.238126012577002e-08
season_metero,3.172777160807133e-07
public_holidays,5.571350420896514e-07
noel.structural,6.049883041911452e-07
isWeekend,7.445751115685295e-07
ponts_extended,1.9014993836465738e-06
weekend_cold,4.188616077592522e-06
aout.structural,4.84358497918301e-06
holidays,5.968212211633975e-06
season_astrono,6.358441474394599e-06
pitd_std_14,6.387891390417441e-06
days_to_holiday,6.769129473965102e-06
lag1_to_lag7_ratio,7.70821784784638e-06
tmoy_lag2,9.893956808493948e-06
li_terega,1.2394236385798035e-05
etats,1.5457755789072617e-05
pitd_std_3,1.8213410554588153e-05
hdd_lag14,2.531510324932096e-05
tmoy_lag7,2.619589675239356e-05
pitd_ma_14,2.7105728471764694e-05
hdd_lag7,3.0430926916520662e-05
tmoy_lag14,3.065114269750584e-05
pitd_ewm_14,3.578731188581784e-05
hdd_lag1,3.698439439213004e-05
tmoy1,4.119870316538384e-05
pitd_ma_3,4.7520004093513925e-05
daydur,5.58874060904796e-05
teff_cwv_diff_1,5.590178037133582e-05
weekdays,5.780639473926645e-05
doy,6.508924888532636e-05
sinus,7.036353342409589e-05
ponts_publics_abc,9.465012743111733e-05
pitd_ewm_7,9.634554279011227e-05
pitd_ma_7,0.00011464809817345288
cosinus,0.00012266271015114427
isWeekday,0.0001404578627710075
teff_constr,0.00014561001758636345
teff_cwv,0.00022334758373783215
tmoy_diff_1,0.0002943038095174769
teff_optim_diff_1,0.0003410138122226233
pitd_lag7,0.00038626497185253046
li,0.00040445143014167207
teff_optim,0.00041832647400703545
year,0.0007293541271864275
pitd_ewm_3,0.0008299303967984819
wday,0.0011258698056086443
teff_constr_diff_1,0.0012714093577977734
hdd_bizday,0.0020658820857959964
temp_mean,0.003678777625876523
pitd_lag1,1.3059545175182756
