feature,mean_importance
pitd_std_3,-0.00011771050308656706
holidays,-1.0414521451945421e-05
extended_holidays,-9.61726495598194e-06
ponts_extended_abc,-6.215047569408521e-06
tmoy_lag2,-3.7095529211956386e-06
tmoy_lag3,-3.5084188780723157e-06
nmonth,-2.3113431965105997e-06
quarter,0.0
noel.structural,0.0
not_weekend,0.0
isHoliday,0.0
isBizday,0.0
isWeekend,0.0
days_to_holiday,0.0
season,0.0
season_metero,0.0
weekend,0.0
type_vol,0.0
dow,0.0
ponts_publics,0.0
below16.5_abc,0.0
below16.5,0.0
ponts_extended,0.0
is_winter,0.0
tmoy,0.0
season_astrono,3.5355667453180334e-07
public_holidays,6.55464527166659e-07
weekend_winter,2.389136305398776e-06
month,8.406785488125277e-06
weekend_cold,9.178905235540484e-06
rolling_hdd_7,9.203315050369983e-06
aout.structural,1.0043065793723278e-05
etats,1.1694486640839545e-05
tmoy_lag14,1.368461590014105e-05
lag1_to_lag7_ratio,1.6486059425149454e-05
daydur,1.7996821384258164e-05
tmoy_lag1,1.994120711503334e-05
tmoy_lag7,2.0578189225364807e-05
pitd_std_14,2.6272069097898165e-05
hdd_lag1,2.8943815933451904e-05
sinus,2.916049423088325e-05
pitd_ewm_14,3.076208102377933e-05
mday,3.2712447416630154e-05
weekdays,3.2803592028587955e-05
pitd_std_7,5.5418493029622815e-05
tmoy1,6.777355883817275e-05
tmoy2,7.319520780182092e-05
ponts_publics_abc,8.15168168451643e-05
hdd_lag7,8.318252738041369e-05
woy,9.473254693972768e-05
pitd_ma_3,9.494367776151247e-05
pitd_lag2,9.891486373801925e-05
pitd_ewm_7,9.981890909366229e-05
hdd_lag3,0.00013704478021997097
hdd_lag14,0.00013922519943772375
teff_optim_diff_1,0.00015432167332788405
li_terega,0.00015453230745971925
teff_cwv_diff_1,0.00016028394629090688
hdd_lag2,0.0001887771806169964
isWeekday,0.00019707763783764193
pitd_lag14,0.00024497921755276247
doy,0.00025162628436373093
pitd_ma_7,0.00031905275607111826
pitd_lag7,0.0003414412110083132
li,0.0003668911328456261
pitd_lag3,0.00039472872930103873
teff_constr_diff_1,0.0004724250291304943
tmoy_diff_1,0.00047686157876289105
pitd_ewm_3,0.00047940431623180073
teff_optim,0.0005693033683151298
pitd_ma_14,0.0006019618867740206
cosinus,0.0012258595460282083
temp_mean,0.0014927901239223352
wday,0.0015078903840676798
year,0.001632768944770057
teff_cwv,0.0019464395683604287
hdd_bizday,0.0032665709708382625
teff_constr,0.004450554538973229
hdd,0.015765632938011677
pitd_lag1,0.8287446835058262
