feature,mean_importance
teff_constr_diff_1,-6.559929381302395e-05
dow,-1.6976788472138245e-05
ponts_extended_abc,-7.0550816989194135e-06
pitd_std_3,-4.652914449995715e-06
below16.5,2.6059717455305387e-08
month,9.138428541080254e-06
ponts_publics,1.161142606564327e-05
weekdays,1.3602774331115432e-05
ponts_extended,1.4757628344122531e-05
not_weekend,1.6322969401233976e-05
weekend,2.0231107757604645e-05
weekend_cold,2.673701575982516e-05
etats,2.724425536295514e-05
season_metero,2.9233270670643226e-05
nmonth,3.0486495440603876e-05
quarter,3.282601310413153e-05
aout.structural,3.537004394379376e-05
isWeekend,5.823421147859876e-05
noel.structural,6.15554191305193e-05
isWeekday,6.768246131317498e-05
woy,6.909799988233968e-05
isHoliday,7.478669678895669e-05
teff_cwv_diff_1,7.542384504571862e-05
tmoy_lag14,7.746958556885293e-05
isBizday,8.883620466023437e-05
tmoy_lag7,9.087688632285952e-05
days_to_holiday,0.00010179848377097969
hdd_lag14,0.00010844843830638464
hdd_lag3,0.00011191505275566713
type_vol,0.00011344118764088796
below16.5_abc,0.00014107731981991833
tmoy_lag3,0.00015578597640163622
tmoy_diff_1,0.00015918512029193324
season_astrono,0.00017721680031763473
ponts_publics_abc,0.00021771406715079977
tmoy1,0.0002325348929631328
sinus,0.0002625881415107313
season,0.00031785256006765483
hdd_lag7,0.0003287224411467287
li_terega,0.0003461803044633173
tmoy2,0.00034932969265541876
hdd_lag2,0.0003708599484380223
pitd_std_7,0.0003725427409912543
pitd_std_14,0.00039912479252251115
doy,0.00042354285494637065
pitd_lag7,0.00047897580364558554
is_winter,0.0005657809762414422
daydur,0.0006772069034170868
lag1_to_lag7_ratio,0.0007038259124098345
hdd_lag1,0.0008084376241264549
pitd_lag1_ratio_tmoy,0.0008503748387799142
li,0.000866739202329786
wday,0.0009053840182193975
hdd_bizday,0.0011165250116909162
pitd_lag14,0.0011403193538935502
pitd_lag2,0.001164001568195488
tmoy_lag2,0.0011707850386847736
pitd_ma_3_ratio_tmoy,0.0012595302074165883
cosinus,0.0016106448128338246
pitd_ewm_14,0.0016538746394739554
pitd_lag3,0.0016953118369174563
pitd_ma_7,0.0017291830467525502
pitd_ewm_3_ratio_temp_mean,0.0019561834570806782
rolling_hdd_7,0.0020854418978097783
pitd_ewm_3_ratio_tmoy,0.0021437896572551276
tmoy_lag1,0.0021683537884054473
tmoy,0.00243804405614498
pitd_ewm_7,0.002589864358580247
pitd_ma_14,0.0026175371705615767
teff_cwv,0.0027458091241183797
pitd_ma_3,0.0029526994756879986
temp_mean,0.0030576278602843024
pitd_ma_3_ratio_temp_mean,0.00311905479008665
teff_constr,0.003950930215544789
pitd_lag1_ratio_temp_mean,0.004276295778893503
hdd,0.005070527709082155
year,0.005978016329394557
teff_optim,0.00622165231956028
pitd_ewm_3,0.007563528761381971
tmoy_ratio_pitd_ewm_3,0.008154210375424133
temp_mean_ratio_pitd_ewm_3,0.014099469785525875
pitd_lag1,0.014269524013183469
tmoy_ratio_pitd_lag1,0.014308874179427078
temp_mean_ratio_pitd_lag1,0.025056260950981468
