feature,mean_importance
pitd_lag3,-7.325303835422486e-06
weekend_cold,-6.664291325070293e-06
pitd_lag2,-6.5615110073209e-06
below16.5_abc,-5.722366290977429e-06
dow,-3.119127266728444e-06
quarter,-2.029724711874459e-06
season_metero,-1.3886262025530893e-06
is_winter,-8.959096279386597e-07
season_astrono,-6.425540841500932e-07
pitd_std_14,-4.302460624647231e-08
ponts_extended,-1.3877787807814458e-18
ponts_publics,0.0
below16.5,1.9911651421809783e-07
ponts_publics_abc,5.376532798456041e-07
aout.structural,7.831729631081058e-07
holidays,9.358058582660533e-07
type_vol,9.838700170173436e-07
public_holidays,1.3494860807202608e-06
ponts_extended_abc,2.3633176437255765e-06
noel.structural,2.7027623058908933e-06
weekend_winter,3.0207345504917186e-06
etats,3.102038585977088e-06
season,3.27840985263686e-06
weekdays,4.532098784080022e-06
rolling_hdd_7,6.169708775590963e-06
extended_holidays,6.665034127826402e-06
nmonth,6.735798439702623e-06
month,7.6008807408881746e-06
tmoy_lag1,8.878904588291783e-06
hdd_lag14,8.95090003088378e-06
lag1_to_lag7_ratio,9.809773354118798e-06
tmoy_lag14,9.893545608355772e-06
isBizday,1.1262315087991887e-05
days_to_holiday,1.217755630243296e-05
hdd_lag1,1.219882573077237e-05
isHoliday,1.2277479659933769e-05
isWeekday,1.2373773754768836e-05
weekend,1.2815272603691751e-05
pitd_std_3,1.3444825897591592e-05
isWeekend,1.3891659654968053e-05
not_weekend,1.715501089988823e-05
tmoy1,1.8713107839628956e-05
hdd_lag3,1.9719593544992654e-05
mday,2.0228789370116754e-05
woy,2.124277977324854e-05
li_terega,2.259975275964582e-05
tmoy_lag7,2.2662996376587862e-05
tmoy_lag2,2.997334153625533e-05
pitd_std_7,3.498239964258298e-05
tmoy2,3.982852957724846e-05
hdd_lag7,4.141446849635633e-05
sinus,4.4782802512383436e-05
tmoy_lag3,4.816331278962721e-05
hdd_lag2,5.511918202106454e-05
doy,6.045599694237888e-05
cosinus,7.139000055953367e-05
daydur,8.265563906171628e-05
pitd_ma_7,8.947944929932027e-05
pitd_ma_14,0.00010092326999306921
wday,0.00013853043885532593
pitd_lag14,0.00014734317844237733
pitd_ewm_14,0.00015086314751502038
year,0.00020221009737932463
li,0.00020341601971484574
pitd_ewm_7,0.0002312032061573273
pitd_ma_3,0.0002684450337089667
tmoy_diff_1,0.00033521300305145856
pitd_lag7,0.00047298300713022394
teff_optim_diff_1,0.0005459082538185837
temp_mean,0.0006351639810164757
hdd,0.0006896345295040833
teff_cwv_diff_1,0.0007242315678952325
tmoy,0.0008075267494468963
hdd_bizday,0.0008233745671103153
teff_constr_diff_1,0.0008878756150318262
teff_optim,0.0012859243208271094
teff_constr,0.0017226687849219388
teff_cwv,0.01694085065970379
pitd_ewm_3,0.019955969552054004
pitd_lag1,0.5930401812561837
