feature,mean_importance
etats,-3.284161606663706e-05
type_vol,-5.255090254041236e-06
quarter,-4.672971029052314e-06
doy,-4.594834427779082e-06
weekdays,-3.7089557523239947e-06
nmonth,-3.5226901137160734e-06
mday,-1.955913666593437e-06
extended_holidays,-1.8137526277932359e-06
noel.structural,-1.3344024463922411e-06
ponts_publics,-2.0816681711721684e-18
ponts_publics_abc,-1.3877787807814458e-18
public_holidays,-6.938893903907229e-19
pitd_std_14,-6.938893903907229e-19
ponts_extended,1.734723475976807e-18
holidays,8.681732659339414e-08
dow,5.220229012684041e-07
ponts_extended_abc,5.541780860505996e-07
weekend_cold,7.137396528862638e-07
hdd_lag14,8.587226855087671e-07
lag1_to_lag7_ratio,8.614105516443343e-07
weekend_winter,9.553883018830617e-07
is_winter,1.108652022421483e-06
tmoy2,1.1375698303780352e-06
pitd_std_7,1.213283960481079e-06
pitd_std_3,2.275105456897228e-06
li_terega,2.5426441895778917e-06
tmoy_lag3,2.6790258314143138e-06
hdd_lag2,2.6873792107796198e-06
tmoy_lag7,3.1198324757054225e-06
days_to_holiday,4.683230931658982e-06
season_metero,4.868193315149885e-06
sinus,6.1175213824486015e-06
month,6.228369350040619e-06
tmoy_lag14,6.2808417721403605e-06
hdd_lag7,6.482188597568481e-06
below16.5_abc,1.2182813758601988e-05
hdd_lag3,1.302943343749266e-05
daydur,1.5214537529412847e-05
woy,1.6634851847139448e-05
cosinus,2.1425302652750347e-05
wday,2.653867869677473e-05
aout.structural,3.22754839539259e-05
season,3.524072118176492e-05
below16.5,3.7079379334442264e-05
isWeekend,3.985027506431815e-05
pitd_lag3,4.133221856733836e-05
weekend,4.323510713372912e-05
season_astrono,4.447648347567119e-05
isWeekday,4.4844344728277655e-05
isHoliday,4.912651236184014e-05
pitd_lag14,5.1682701447981416e-05
not_weekend,5.9043855470443735e-05
isBizday,6.152767307171202e-05
tmoy_diff_1,6.815540171599515e-05
li,7.23439558815122e-05
pitd_ma_14,8.346349210902257e-05
tmoy_lag2,0.00010737747144887386
pitd_lag7,0.0001674057169256858
tmoy1,0.00022029025992841844
teff_optim_diff_1,0.00023505546379168178
tmoy_lag1,0.00023576687994635823
rolling_hdd_7,0.00025620987431497835
teff_cwv_diff_1,0.0002802784869550486
teff_constr_diff_1,0.00031231496717366164
pitd_ewm_14,0.00044338622594281387
pitd_ma_7,0.0005443350730882882
year,0.0005931765091541305
hdd_bizday,0.0006632126783107057
hdd_lag1,0.0007685034424830719
pitd_lag2,0.0009464299008378367
teff_constr,0.0023962628608987756
teff_cwv,0.0025349390335962685
temp_mean,0.0026852719215596033
hdd,0.0027474012902593114
tmoy,0.0028921805592859286
pitd_ewm_7,0.0043164056921420986
teff_optim,0.004343085311051377
pitd_ma_3,0.013260938677987208
pitd_ewm_3,0.018896303945553382
pitd_lag1,0.15889161176506164
