feature,mean_importance
hdd_lag3,-7.46181451647272e-05
teff_cwv_diff_1,-6.016117099689969e-05
public_holidays,-4.924177739006139e-05
extended_holidays,-4.18784606358762e-05
weekend_cold,-2.407614440863518e-05
holidays,-1.4999231347901861e-05
isBizday,-3.7660651864453167e-07
etats,-2.2929459165162148e-07
weekend_winter,0.0
ponts_extended,2.403291520220417e-06
aout.structural,2.6004560505209565e-06
weekdays,7.650876319403518e-06
isWeekday,1.1786598077425172e-05
ponts_extended_abc,1.4536775546781719e-05
ponts_publics,2.0098367722701413e-05
month,2.3129877349084735e-05
isHoliday,2.6670608863461724e-05
noel.structural,2.949594239566016e-05
season_metero,3.392187264531672e-05
isWeekend,3.7645380407595916e-05
nmonth,4.23135477036856e-05
mday,6.513467482175458e-05
dow,6.617029901645546e-05
weekend,8.058527820093558e-05
ponts_publics_abc,9.968694244385338e-05
days_to_holiday,0.00010000395187933514
pitd_std_3,0.00010553873863067362
teff_optim_diff_1,0.0001251681579737528
below16.5,0.00012847398544661316
not_weekend,0.00018722813612686486
tmoy_diff_1,0.0002154752271412222
woy,0.00021960018603949595
tmoy_lag7,0.00024300519313825327
doy,0.0002683043027735275
season,0.0002981903465046046
season_astrono,0.0004001903009274511
li,0.0004030232320022751
pitd_lag3,0.00044690185939365057
pitd_std_14,0.00046523654946583443
teff_constr_diff_1,0.0004750615028745318
li_terega,0.0004981071599940169
pitd_lag14,0.0005380981797436712
wday,0.0005704071586977806
type_vol,0.0005941083886307345
tmoy_lag14,0.0007489394516709942
sinus,0.0007812048344230075
tmoy_lag3,0.0008522948038965983
lag1_to_lag7_ratio,0.0010103281601262484
below16.5_abc,0.0010519468754909905
pitd_ewm_14,0.001139175120022552
teff_optim,0.0011643526479576426
tmoy_lag1,0.001261529650829755
pitd_std_7,0.0013320197562227938
daydur,0.0013590812162673981
pitd_ma_14,0.001406794322967081
tmoy_lag2,0.0014118624346228892
pitd_ma_7,0.0015886421462019476
tmoy2,0.0017619827521323204
tmoy1,0.0018807951558580886
pitd_lag2,0.002751801963598091
is_winter,0.002813412482907478
quarter,0.003180715930971856
hdd_bizday,0.0033607287307160947
hdd_lag1,0.004498732124166766
hdd_lag2,0.004750799791668823
hdd_lag7,0.004882973706614921
pitd_lag7,0.00514286375946077
cosinus,0.00558421679436197
pitd_ewm_7,0.005869468737574639
hdd_lag14,0.006334294191180481
rolling_hdd_7,0.0066659115984871245
year,0.007616835052522917
pitd_ma_3,0.010275785698662058
teff_cwv,0.010686043422967037
teff_constr,0.011076311018060758
temp_mean,0.012858772893786355
pitd_ewm_3,0.015186730337946763
hdd,0.01812093312034782
tmoy,0.02130035958708875
pitd_lag1,0.07327223688208787
