feature,mean_importance
pitd_std_3,-4.8745824398930233e-05
extended_holidays,-2.851234591527297e-05
hdd_lag1,-2.0214691283405342e-05
hdd_lag2,-1.8698311574437755e-05
hdd_lag3,-1.750084302523675e-05
season,-9.156525717891363e-06
pitd_lag3,-7.837183482252256e-06
type_vol,-7.4349690097156095e-06
nmonth,-7.128111238854928e-06
etats,-4.364528874226982e-06
public_holidays,-1.938969667591821e-06
tmoy_lag7,-1.916017023167148e-06
ponts_extended_abc,-1.543451958260951e-06
tmoy_lag1,-1.1886121398818964e-06
weekend_winter,-1.047446575261346e-06
mday,-8.123725465691498e-07
noel.structural,-7.599755864754962e-07
isBizday,-1.34152788252781e-07
days_to_holiday,0.0
season_metero,0.0
ponts_publics,0.0
quarter,0.0
weekend,0.0
not_weekend,0.0
is_winter,0.0
below16.5,0.0
isHoliday,0.0
below16.5_abc,0.0
season_astrono,7.803482196004283e-07
tmoy_lag2,1.270772193097576e-06
tmoy_lag3,3.137861110488402e-06
li_terega,5.70856079919746e-06
tmoy2,8.107534599105515e-06
tmoy_lag14,9.532579951272886e-06
dow,1.1804332008748774e-05
holidays,1.2131957810256577e-05
month,1.2777488353578337e-05
aout.structural,1.3476244495790566e-05
hdd_lag14,1.4069361509158607e-05
isWeekend,1.7687100757735226e-05
woy,2.1264968252891932e-05
weekend_cold,2.3458126033608014e-05
ponts_extended,2.6381669275810093e-05
tmoy1,2.7851097476670576e-05
doy,3.510061883721608e-05
pitd_ma_14,3.5748221209874756e-05
sinus,3.76496593764257e-05
daydur,4.59565612204893e-05
pitd_std_14,5.074594292167819e-05
rolling_hdd_7,5.2552785024492786e-05
tmoy,5.3275874453792384e-05
pitd_lag2,6.660765128241042e-05
weekdays,7.018879723291166e-05
pitd_ewm_14,7.893457068207655e-05
lag1_to_lag7_ratio,7.956385599471003e-05
pitd_std_7,9.927740621181788e-05
isWeekday,0.00011712248319869015
hdd_lag7,0.00012449930414215414
teff_cwv_diff_1,0.0001347037487139966
teff_optim_diff_1,0.00014223633339623693
ponts_publics_abc,0.00015317088118519865
pitd_ma_7,0.00015408214770468477
pitd_ewm_7,0.0001587546791386632
pitd_lag14,0.0001833879524340094
cosinus,0.00023761500828694166
pitd_ma_3,0.00027104977379093404
teff_constr,0.00031418482756831993
tmoy_diff_1,0.00034140810946316387
li,0.00039625227723810925
teff_optim,0.00040812204699676517
pitd_lag7,0.00041056502306706117
year,0.0007661580047803648
hdd,0.000924520215728623
pitd_ewm_3,0.0009263580974681765
hdd_bizday,0.0015055099689176908
teff_constr_diff_1,0.0017115879749447353
wday,0.0018966161899230116
temp_mean,0.0038682749209305554
teff_cwv,0.006961239937395644
pitd_lag1,1.0191504639028899
