feature,mean_importance
weekend,-5.935272380408127e-06
weekdays,-4.64018095061268e-06
weekend_winter,-1.4282649074146004e-06
mday,-1.1986657487243757e-06
isBizday,0.0
month,0.0
extended_holidays,0.0
public_holidays,7.842531064818081e-06
holidays,1.2803617734959833e-05
teff_optim_diff_1,2.1641407549068127e-05
ponts_extended,3.370755478084783e-05
ponts_publics,3.4283990825456286e-05
noel.structural,4.6837369435219144e-05
aout.structural,6.419651290091034e-05
isWeekday,7.692201021283206e-05
ponts_publics_abc,7.903360603110434e-05
isHoliday,9.233963730497473e-05
not_weekend,9.696335368128105e-05
below16.5,0.00010800199502643444
weekend_cold,0.00010988320805900842
ponts_extended_abc,0.0001145361624609889
tmoy_diff_1,0.00011707965624883389
sinus,0.00011996530456198675
isWeekend,0.0001601210607330539
dow,0.0001632249979143418
tmoy_lag14,0.00022093578466865423
nmonth,0.00025062290579203376
pitd_std_3,0.0002800555534847045
season_metero,0.0003136874251848769
li,0.00042013564287853196
season,0.0004295558969894135
daydur,0.0004459603869219498
days_to_holiday,0.0004763030863321357
woy,0.0004906687203501913
cosinus,0.0005368739357747524
etats,0.0005472740202212972
li_terega,0.000577292014541278
wday,0.0005786345572561843
teff_cwv_diff_1,0.0006101066858266158
quarter,0.0006401538077178044
hdd_lag14,0.0006441934349905972
teff_constr_diff_1,0.0007119171711541198
pitd_std_7,0.00078362257520983
pitd_std_14,0.0009514896384693723
tmoy_lag3,0.0012361131822581739
tmoy_lag2,0.001255262516734348
season_astrono,0.0012822819587828907
lag1_to_lag7_ratio,0.0013010909460338918
hdd_bizday,0.0013383747316433568
hdd_lag7,0.001457118879908449
tmoy1,0.0018191937518342155
tmoy_lag7,0.0018699467714602086
pitd_ma_14,0.0018827432285819091
hdd_lag1,0.0020483149263217193
hdd_lag3,0.002100630650315229
pitd_ewm_7,0.0021438269745964697
hdd_lag2,0.002205736698729582
type_vol,0.002221314358566356
doy,0.0023002054761279813
tmoy2,0.0023408567063819196
pitd_ma_3,0.0029316673719333225
is_winter,0.003058871781526689
below16.5_abc,0.003350884141753497
pitd_ewm_14,0.0035554163034843614
pitd_lag7,0.0035652253675686313
pitd_lag2,0.004029321722471868
pitd_lag3,0.004332688936535595
teff_constr,0.006167012430576736
pitd_lag14,0.007163960911375894
year,0.0077226337762359935
teff_cwv,0.007752001041911011
temp_mean,0.009053414980218546
rolling_hdd_7,0.011127968614330574
pitd_ma_7,0.012465782519895168
tmoy_lag1,0.015396455102125428
tmoy,0.017934736779760336
hdd,0.02832975350723841
teff_optim,0.035640875024159455
pitd_lag1,0.038919998292639466
pitd_ewm_3,0.05898818108532069
