feature,mean_importance
type_vol,-6.346765194361302e-05
etats,-4.701285514946557e-05
below16.5_abc,-1.6467112336969805e-05
noel.structural,-9.820315907676028e-06
ponts_extended_abc,-4.706427992715728e-06
dow,-5.376793143878345e-07
ponts_publics,-2.743774331973037e-07
ponts_extended,6.938893903907229e-19
public_holidays,6.473725384637669e-07
holidays,6.927493330220746e-07
extended_holidays,8.531165362656718e-07
ponts_publics_abc,1.0363294269549044e-06
quarter,2.8167568906809632e-06
is_winter,5.271721135773067e-06
season_metero,6.1405120024341646e-06
weekdays,6.504750972789741e-06
weekend_winter,7.096337667624603e-06
weekend_cold,9.015860257992683e-06
lag1_to_lag7_ratio,1.0132773596172734e-05
pitd_std_3,1.601883762364989e-05
tmoy_lag14,1.8296581364882907e-05
pitd_std_14,1.8699946371638145e-05
days_to_holiday,1.9551585140171678e-05
hdd_lag7,2.2985959288331775e-05
season_astrono,2.4577989902292012e-05
pitd_std_7,2.870953923141094e-05
woy,2.974591493410013e-05
mday,3.0419993220110257e-05
doy,3.1119582612903e-05
hdd_lag14,3.213214306848691e-05
tmoy_lag7,3.2868424091216095e-05
aout.structural,3.4070432208080026e-05
month,3.549752002765943e-05
nmonth,3.869377802956618e-05
sinus,3.9623001589490085e-05
below16.5,4.371436222821053e-05
wday,4.821374762906186e-05
daydur,5.202445275579344e-05
isWeekday,7.173781106118992e-05
cosinus,7.789034094127407e-05
weekend,8.112095727317858e-05
season,8.689347967367374e-05
hdd_lag3,9.007997457480127e-05
not_weekend,9.406102319401109e-05
isBizday,9.565383886106122e-05
isWeekend,9.729615630713513e-05
li_terega,9.738110193387404e-05
tmoy2,9.958502719749247e-05
tmoy_lag3,0.00010188104927753398
isHoliday,0.00010283450122634125
tmoy_diff_1,0.00011489755407502709
pitd_lag14,0.0001511373925532109
hdd_lag2,0.0001527127703669813
pitd_lag7,0.00017773526229957655
teff_optim_diff_1,0.00018002037227522852
teff_cwv_diff_1,0.00020013880712714814
teff_constr_diff_1,0.00021042578588186984
tmoy_lag1,0.00021842693400502995
tmoy_lag2,0.0002294220798319549
tmoy1,0.00024567885504044837
li,0.0002519877852748105
pitd_lag3,0.00044242797977262356
pitd_ma_14,0.0004994798620765576
hdd_bizday,0.0005914619655075223
rolling_hdd_7,0.0006061804446857375
pitd_ewm_14,0.0010247540998397583
hdd_lag1,0.0011766056848386765
year,0.0011871481158594473
pitd_ma_7,0.0014500919227935709
teff_cwv,0.002526111068107862
teff_constr,0.0026324650067721554
pitd_lag2,0.0028767394912285324
teff_optim,0.003653671057416955
pitd_ewm_7,0.0036603137426107083
temp_mean,0.003885771365258031
tmoy,0.003934823117405578
pitd_ma_3,0.006451000437753431
hdd,0.0075668274694125365
pitd_ewm_3,0.01714855791677536
pitd_lag1,0.044806398350966746
