feature,mean_importance
pitd_ma_3_ratio_temp_mean,-7.833194313112846e-05
pitd_ma_3_ratio_tmoy,-5.899377698068871e-05
pitd_ewm_3_ratio_tmoy,-4.736246860305802e-05
weekdays_Friday,-3.7628598809443836e-05
pitd_std_3,-3.2288266196819036e-05
hdd_lag3,-2.031782429413823e-05
tmoy_ratio_pitd_ewm_3,-1.5417583548499834e-05
mday,-1.4828528126973814e-05
dow_Friday,-1.397793135723812e-05
nmonth,-1.1374544764416843e-05
woy,-1.008816986065031e-05
daydur,-9.325642600875594e-06
tmoy_lag3,-5.763341657351144e-06
weekend_winter,-5.162195806188152e-06
weekdays_Wednesday,-4.400495407280887e-06
ponts_extended_abc_Wednesday,-3.185485441430623e-06
ponts_publics_abc_Wednesday,-2.5167665737185414e-06
dow_Monday,-2.0822398536565062e-06
season_metero_Fall,-1.5912742149584713e-06
weekdays_Thursday,-1.5455552653569764e-06
season_astrono_Autumn,-1.1864189213858442e-06
ponts_extended_abc_Saturday,-1.1522051266780672e-06
ponts_extended_abc_Tuesday,-9.771673736584316e-07
ponts_extended_abc_Friday,-7.605289376020479e-07
teff_optim_diff_1,-5.319604294756753e-07
month_May,-3.943086704719101e-07
ponts_publics_abc_Friday,-3.4083497898462765e-07
ponts_extended_abc_Thursday,-2.953514358618181e-07
month_October,-2.3767273947036123e-07
noel.structural,-1.6311639875841306e-07
season_metero_Winter,-1.4441033346496158e-07
season_astrono_Summer,-1.0955614941927233e-07
type_vol_vol_zero,-1.000908632328365e-07
month_June,-7.871891487074706e-08
season_metero_Summer,-2.4853408560170098e-08
month_August,-1.3268724293954982e-08
month_December,0.0
month_January,0.0
isBizday_True,0.0
ponts_extended_abc_AdjToHoliday,0.0
isWeekend_True,0.0
below16.5_abc_hot,0.0
isHoliday_True,0.0
public_holidays_PentecostMonday,0.0
ponts_publics_abc_AdjToHoliday,0.0
public_holidays_NewYearsDay,0.0
public_holidays_LaborDay,0.0
public_holidays_GoodFriday,0.0
public_holidays_FRFetDeLaVictoire1945,0.0
public_holidays_FRBastilleDay,0.0
public_holidays_FRAssumptionVirginMary,0.0
below16.5,0.0
public_holidays_FRArmisticeDay,0.0
public_holidays_EasterMonday,0.0
public_holidays_ChristmasDay,0.0
public_holidays_BoxingDay,0.0
