feature,mean_importance
teff_optim_diff_1,-0.0001367327073885675
pitd_std_3,-0.00011593104697199784
tmoy_lag3,-4.2357914435267594e-05
tmoy_lag2,-3.623460732336339e-05
ponts_extended_abc,-3.1880285549521806e-05
tmoy_lag7,-2.5671867706754913e-05
pitd_ma_3,-1.828221121919372e-05
dow,-1.821426695246212e-05
teff_constr_diff_1,-1.4664325820204147e-05
season_metero,-7.992914725209536e-06
tmoy1,-7.70506784879988e-06
season_astrono,-1.4219627784568463e-06
weekend,-5.286034279175164e-07
isHoliday,0.0
ponts_extended,0.0
noel.structural,0.0
not_weekend,0.0
ponts_publics,0.0
public_holidays,0.0
holidays,0.0
is_winter,0.0
below16.5_abc,0.0
weekend_winter,0.0
below16.5,0.0
aout.structural,8.649623548198648e-07
etats,1.8514824912229527e-06
type_vol,2.6856477982286143e-06
nmonth,3.665584817234141e-06
hdd_lag3,5.6209691818165025e-06
extended_holidays,7.974878624746225e-06
hdd_lag7,1.2669898805683574e-05
sinus,1.429219848208367e-05
weekend_cold,1.6892126417185524e-05
days_to_holiday,1.6930709047112933e-05
quarter,1.9192380291138676e-05
isBizday,2.1520901099386474e-05
tmoy_lag1,2.4890607410834284e-05
ponts_publics_abc,2.5725807224125964e-05
isWeekend,2.9170295712656334e-05
season,3.813528821838118e-05
mday,5.2956984602794965e-05
lag1_to_lag7_ratio,6.093743564234075e-05
pitd_ewm_14,6.953805816759442e-05
month,7.326010470542592e-05
woy,7.499337173805503e-05
pitd_std_14,9.692179995296375e-05
isWeekday,0.00010278966822521458
hdd_lag2,0.00010766153518766732
teff_cwv_diff_1,0.00010892118112791078
hdd_lag1,0.0001331916293250711
tmoy_diff_1,0.00013494954193790185
weekdays,0.0001412938531872283
pitd_ma_7,0.00017006842207825234
li_terega,0.00017495743871794918
pitd_ewm_7,0.00018236270321478915
hdd_lag14,0.00018627958443565555
pitd_lag3,0.0001880097063467959
doy,0.00020189156390141815
tmoy,0.0002102752447357744
tmoy_lag14,0.00021852916187238696
cosinus,0.0002487865458049885
pitd_lag14,0.00026436712486574627
pitd_std_7,0.000268026790615954
daydur,0.00031027576635332557
pitd_lag7,0.00034110997815714976
teff_optim,0.00049703239567297
tmoy2,0.0005042132753159607
pitd_ma_14,0.0005293943884065678
pitd_lag2,0.0006601936877479794
rolling_hdd_7,0.0007149325701473563
li,0.0007963775582516977
wday,0.001400579384537337
year,0.0014373245670392756
hdd_bizday,0.004437002184689986
hdd,0.005281166238989903
temp_mean,0.0053932823397159395
teff_constr,0.008509841857466099
teff_cwv,0.01531661112505498
pitd_ewm_3,0.14550907554208395
pitd_lag1,0.23026367993559815
