feature,mean_importance
pitd_std_3,-7.560154111531485e-05
extended_holidays,-3.9588039900828946e-05
tmoy_lag7,-1.492116518341212e-05
month,-5.182126707286953e-06
etats,-4.920227234173069e-06
tmoy_lag14,-4.0895633904757676e-06
tmoy_lag2,-1.985436388244645e-06
public_holidays,-9.521969582535969e-07
season_metero,0.0
weekend,0.0
isHoliday,0.0
dow,0.0
isBizday,0.0
isWeekend,0.0
ponts_extended,0.0
quarter,0.0
ponts_publics,0.0
not_weekend,0.0
noel.structural,0.0
below16.5_abc,0.0
below16.5,0.0
is_winter,0.0
weekend_winter,0.0
type_vol,0.0
tmoy,0.0
holidays,1.8652092121722654e-06
season,2.3485977373317866e-06
days_to_holiday,3.7171638955918462e-06
nmonth,4.094792367175491e-06
ponts_extended_abc,5.890853536612457e-06
season_astrono,8.04577316139872e-06
aout.structural,9.610181411106797e-06
pitd_ewm_14,1.080242090749882e-05
mday,1.1258286429702801e-05
tmoy_lag1,1.4685328438509768e-05
tmoy_lag3,1.6387912988533212e-05
weekdays,1.9105022528074015e-05
hdd_lag14,2.11524057017784e-05
woy,2.9278708247825086e-05
rolling_hdd_7,3.698486219626297e-05
pitd_lag2,4.036339093285886e-05
sinus,4.335356843822649e-05
pitd_lag3,6.878005870658566e-05
pitd_std_7,8.354379760896203e-05
tmoy1,8.680131746864016e-05
lag1_to_lag7_ratio,8.912673068749762e-05
pitd_std_14,8.992900117277147e-05
hdd_lag3,9.064734735569555e-05
weekend_cold,9.434811167713942e-05
pitd_ma_3,9.903489777188749e-05
hdd_lag2,0.00010519513807586544
hdd_lag1,0.00010624618127759184
teff_cwv_diff_1,0.00011584415319380227
ponts_publics_abc,0.0001259631713231504
daydur,0.00013006510713926175
li_terega,0.00013272199169826626
hdd_lag7,0.00013319955360320649
pitd_ma_7,0.00015271500044217838
isWeekday,0.00015561699296078572
tmoy2,0.00016068930655633272
doy,0.00016444091205840543
pitd_ewm_7,0.00017778735690702208
pitd_ewm_3,0.00018027467296059704
pitd_ma_14,0.00018331187230441817
teff_constr,0.0002485856050589156
tmoy_diff_1,0.00027656691769037156
pitd_lag14,0.00028874041814289585
teff_optim_diff_1,0.0003155742472592458
li,0.0004720130206119277
teff_constr_diff_1,0.0004986343792867696
pitd_lag7,0.0005412723993353946
cosinus,0.0007941466046775048
teff_optim,0.0008680873224743348
year,0.001584408869704549
wday,0.0021828277428384423
teff_cwv,0.0022451107127958283
hdd,0.0029666068434384494
hdd_bizday,0.0031755802017134744
temp_mean,0.012794074179873785
pitd_lag1,0.9120892206324079
