feature,mean_importance
etats,-5.685462526954441e-05
type_vol,-3.618628550762504e-05
below16.5_abc,-2.422944396951454e-05
is_winter,-1.9097555722208394e-05
noel.structural,-1.005664113745558e-05
season_metero,-9.032530733047231e-06
weekdays,-5.346004823546593e-06
pitd_std_14,-2.125829285323441e-06
dow,-1.2635161321175592e-06
holidays,-7.050280986502927e-07
ponts_publics,3.469446951953614e-18
ponts_extended,5.204170427930421e-18
public_holidays,5.551115123125783e-18
tmoy_lag7,2.8888728164297437e-07
ponts_extended_abc,9.75164572834461e-07
ponts_publics_abc,1.4644017983202889e-06
hdd_lag14,4.766072440837501e-06
weekend_winter,5.446876648103338e-06
extended_holidays,5.6557668243566865e-06
mday,6.356808873855119e-06
hdd_lag7,9.514035059707618e-06
quarter,1.1097796850014635e-05
month,1.1823281254462123e-05
tmoy1,1.1988439311889573e-05
lag1_to_lag7_ratio,1.2818288919943036e-05
pitd_std_7,1.3587345597480469e-05
tmoy2,1.4983624403661078e-05
doy,1.5797966340517362e-05
days_to_holiday,1.7090610447667923e-05
pitd_std_3,1.8874356262290128e-05
tmoy_lag14,1.9341909360926986e-05
tmoy_lag2,2.3352873338187626e-05
weekend_cold,2.3746146283473364e-05
tmoy_lag3,2.3920866745170273e-05
hdd_lag3,2.6938613468195997e-05
sinus,3.2366452387536795e-05
woy,3.653896749680197e-05
nmonth,3.8081129217418934e-05
weekend,3.914952694692303e-05
li_terega,4.031571082109865e-05
daydur,4.069443725810834e-05
cosinus,4.256398412696184e-05
season,4.362805445668923e-05
aout.structural,4.4750587083922794e-05
below16.5,5.0674449660665503e-05
pitd_lag14,5.762347162834025e-05
isHoliday,6.086466265158574e-05
isBizday,6.358332569615308e-05
wday,6.408190427269547e-05
isWeekday,6.413227276214558e-05
season_astrono,7.200468293410283e-05
isWeekend,7.722650806255976e-05
not_weekend,7.897263397070135e-05
tmoy_diff_1,8.989314905756204e-05
pitd_lag7,9.728881864000429e-05
teff_optim_diff_1,0.0001745128349144448
pitd_ma_14,0.0001792380350667363
li,0.0001849046692075952
hdd_lag2,0.00024264283085350739
hdd_lag1,0.0002829062075219022
teff_constr_diff_1,0.00028788344374492195
teff_cwv_diff_1,0.00031256130197842116
pitd_lag3,0.00032834543125674837
pitd_ewm_14,0.00044554164619044976
tmoy_lag1,0.0005083702647342179
rolling_hdd_7,0.0005250680508536509
hdd_bizday,0.0005281540604026757
year,0.0009157188250406356
pitd_ma_7,0.0016535829837608137
pitd_lag2,0.0019016267532912603
tmoy,0.0021460907897157015
teff_cwv,0.0028660666640636387
temp_mean,0.003475712025721027
teff_constr,0.0036989591096416577
pitd_ma_3,0.004637946529336632
pitd_ewm_7,0.005613114196761287
hdd,0.005723261277469384
teff_optim,0.006244826058717518
pitd_ewm_3,0.02518494511649875
pitd_lag1,0.08362550034672693
