feature,mean_importance
tmoy_lag1,-7.438628301170182e-05
etats,-4.3432578233325994e-05
type_vol,-3.5268960480710694e-05
nmonth,-1.072062647194845e-05
quarter,-9.265828321058933e-06
woy,-6.276230090784124e-06
weekend_winter,-6.235419372013426e-06
doy,-5.29231599209895e-06
extended_holidays,-4.767636939113918e-06
season_metero,-4.639273770669708e-06
ponts_extended_abc,-3.5411727146369976e-06
pitd_std_3,-2.9578060057867254e-06
is_winter,-2.925028824400308e-06
li_terega,-1.9079377647883423e-07
ponts_extended,-1.0408340855860842e-18
noel.structural,-3.4694469519536144e-19
hdd_lag14,-3.4694469519536144e-19
dow,0.0
public_holidays,0.0
ponts_publics,6.938893903907229e-19
tmoy_lag14,1.3877787807814458e-18
pitd_std_14,3.776094068173863e-07
tmoy_lag7,4.1839388706978175e-07
holidays,4.692910335380579e-07
weekend_cold,2.1418292971295273e-06
month,4.529396493321153e-06
ponts_publics_abc,6.237395076438487e-06
lag1_to_lag7_ratio,6.761452525624878e-06
mday,8.640620727039596e-06
hdd_lag7,8.824562840913791e-06
tmoy2,8.849530278627615e-06
daydur,9.150810288448969e-06
below16.5,1.0426032118955944e-05
below16.5_abc,1.150170328171711e-05
weekdays,1.2850249646674527e-05
hdd_lag3,1.4437163845331876e-05
days_to_holiday,1.5020836744385202e-05
cosinus,1.5299691626357443e-05
sinus,1.594528669667736e-05
pitd_std_7,1.638000558172835e-05
tmoy_lag3,2.2218797317056714e-05
season,2.875900172883243e-05
aout.structural,3.65717841005718e-05
isBizday,3.747106771632043e-05
not_weekend,4.045339647607768e-05
pitd_lag14,5.021586583477157e-05
pitd_ma_14,5.172333128170108e-05
weekend,5.285101866194033e-05
tmoy1,5.396116100145274e-05
isWeekend,5.435081138397517e-05
wday,5.58876372237907e-05
isHoliday,5.814460305012571e-05
isWeekday,6.352528213485476e-05
pitd_lag3,7.499490477136973e-05
tmoy_lag2,8.521699929920322e-05
season_astrono,8.735648546610228e-05
hdd_lag1,0.00010874214926383726
hdd_lag2,0.00012650348975283625
pitd_lag7,0.00013377324504611348
li,0.00013956167370566332
tmoy_diff_1,0.00019430018126910601
rolling_hdd_7,0.00020022484197749455
teff_optim_diff_1,0.0002960965632880803
teff_cwv_diff_1,0.00031771041191159535
teff_constr_diff_1,0.0003759976375961184
pitd_ewm_14,0.0005500318357165815
year,0.0005574525439676559
pitd_ma_7,0.0005809223291989802
hdd_bizday,0.0005816474950781671
pitd_lag2,0.00060646237838777
teff_optim,0.001837817563084785
hdd,0.0019046799162601516
tmoy,0.0020452616726941266
teff_constr,0.0023513995093870374
temp_mean,0.002653022541190109
pitd_ewm_7,0.003414160129381271
pitd_ma_3,0.0072334148444136975
teff_cwv,0.0077711649622810505
pitd_ewm_3,0.01376929867261456
pitd_lag1,0.24370536250037791
