feature,mean_importance
teff_constr_diff_1,-9.563770945169945e-05
teff_optim_diff_1,-8.301792419297197e-05
weekdays,-3.665362327987618e-05
teff_cwv_diff_1,-2.006507862446112e-05
ponts_extended_abc,-6.829686184392156e-06
below16.5,-1.333010711767127e-06
holidays,-1.3316519588279716e-06
extended_holidays,2.599693463935064e-06
public_holidays,7.61370115120296e-06
mday,8.060364181528522e-06
quarter,9.640075799633754e-06
isBizday,1.3553546340785462e-05
ponts_publics,1.3900863696596731e-05
month,1.480228488385544e-05
etats,1.7453146310899245e-05
dow,1.780643055868201e-05
noel.structural,1.923119598609725e-05
weekend,2.6148863048871573e-05
tmoy_diff_1,3.104871867154139e-05
aout.structural,3.109515140003773e-05
type_vol,3.877454949994044e-05
not_weekend,4.120927215242251e-05
weekend_winter,4.7133321949684344e-05
ponts_extended,4.9111863281715676e-05
weekend_cold,5.1955884031286596e-05
days_to_holiday,5.8719943187477384e-05
pitd_std_3,7.189699432352085e-05
hdd_lag14,7.534063281871978e-05
isWeekend,9.742378044127961e-05
ponts_publics_abc,0.00010551201006074284
isHoliday,0.00010629310724966108
tmoy_lag7,0.00013586839763828334
isWeekday,0.00015568554972415148
hdd_lag7,0.00017903212403484452
tmoy_lag3,0.00025090282832755694
woy,0.0002516042194484834
season_astrono,0.0002564714414386663
doy,0.00027450949386092994
sinus,0.00028230217735667715
below16.5_abc,0.0002926542786324211
daydur,0.0003381162097847175
nmonth,0.0003436109846355406
tmoy_lag14,0.00034487564078954926
pitd_lag7,0.00036956489062274137
li_terega,0.0003863616284389075
lag1_to_lag7_ratio,0.00039724491847975844
pitd_std_14,0.00040620694816174903
tmoy2,0.0004579449119141396
rolling_hdd_7,0.00046903571908600593
pitd_std_7,0.00047657196271192923
is_winter,0.0005114273215213157
li,0.0006875762770031018
cosinus,0.0007232738323650345
season_metero,0.0007915390901016946
wday,0.000808414453882458
hdd_lag3,0.0008151665432140204
pitd_lag3,0.000982525081735623
pitd_ma_14,0.0011868737555863055
pitd_lag14,0.001187522772108682
hdd_lag1,0.0012076298646682727
hdd_lag2,0.0013063697790637783
tmoy_lag1,0.001626196316084963
pitd_ewm_7,0.0016766084199681315
hdd_bizday,0.0018908966278496802
pitd_ewm_3_ratio_temp_mean,0.001926949075384805
season,0.0021006810182014903
tmoy_lag2,0.0023771464701727958
tmoy1,0.002388885848926219
pitd_ma_7,0.0027501888032965107
pitd_lag1_ratio_temp_mean,0.002959993391431965
pitd_lag1_ratio_tmoy,0.0031484298160223043
pitd_ewm_14,0.003184862277877661
teff_optim,0.003247013497418635
pitd_lag2,0.0036591411136510156
teff_cwv,0.0037984126790579858
pitd_ma_3_ratio_tmoy,0.0040140983836951276
tmoy_ratio_pitd_ewm_3,0.0041471665751014394
tmoy,0.004409636169652786
pitd_ma_3,0.004540804412156114
pitd_ewm_3_ratio_tmoy,0.004602179823730712
hdd,0.0046141852775111614
pitd_ma_3_ratio_temp_mean,0.005299268667102724
temp_mean,0.005513413162493791
year,0.0057596890643079966
temp_mean_ratio_pitd_ewm_3,0.00799344100153664
pitd_ewm_3,0.008979373322088516
teff_constr,0.010642041969392776
tmoy_ratio_pitd_lag1,0.01739510707276958
temp_mean_ratio_pitd_lag1,0.018812513640977274
pitd_lag1,0.020331543471957692
