feature,mean_importance
pitd_std_14,-7.237656567564646e-05
hdd_lag3,-6.681299633035774e-05
tmoy1,-3.742700745815401e-05
pitd_std_7,-9.432499836870695e-06
tmoy_lag7,-6.533788252491117e-06
woy,-5.077063345728175e-06
hdd_lag1,-4.509171762909214e-06
weekend_winter,-2.9100927884342933e-06
tmoy_lag14,-2.1860039774385456e-06
tmoy_lag3,-2.047142567907639e-06
extended_holidays,-1.1158064347422184e-06
season_astrono,-1.0651379122783925e-06
tmoy_lag2,-7.070417255014907e-07
noel.structural,-5.376396758531923e-07
season_metero,-5.0510595135319636e-08
days_to_holiday,-2.6706470641554846e-08
below16.5_abc,0.0
quarter,0.0
not_weekend,0.0
weekend,0.0
isHoliday,0.0
isBizday,0.0
isWeekend,0.0
tmoy,0.0
dow,0.0
is_winter,0.0
below16.5,0.0
type_vol,0.0
mday,2.0799842661255173e-08
season,2.9301830172523415e-07
ponts_extended,7.031659076625965e-07
tmoy_lag1,1.1646912444873703e-06
hdd_lag2,3.355190628631828e-06
weekend_cold,3.835668595240927e-06
public_holidays,4.930821130750586e-06
aout.structural,5.160704013872433e-06
hdd_lag7,5.2764165101465765e-06
ponts_publics,5.802048683086446e-06
nmonth,8.691544809907685e-06
holidays,1.0194654519652194e-05
etats,1.3979217847108657e-05
month,1.558323345425376e-05
lag1_to_lag7_ratio,1.650484352116923e-05
ponts_extended_abc,1.891484381669403e-05
teff_cwv_diff_1,2.3206548141189998e-05
hdd_lag14,2.5456003103985735e-05
tmoy_diff_1,3.117274551707287e-05
tmoy2,4.437858083520454e-05
pitd_std_3,5.486975262761259e-05
weekdays,5.7043303271384936e-05
pitd_lag2,6.225463953881492e-05
sinus,6.247873360538738e-05
daydur,6.425253513953031e-05
pitd_ewm_7,7.572464063633784e-05
pitd_ma_14,8.33775912832211e-05
pitd_ma_7,8.371170262657275e-05
isWeekday,8.377873063021499e-05
pitd_lag3,9.573962168875054e-05
doy,0.00010470054633398459
ponts_publics_abc,0.00011000358087958507
pitd_ma_3,0.00011611524899396292
rolling_hdd_7,0.0001337007798947465
li_terega,0.00017007506444943372
teff_optim_diff_1,0.00018747903221839334
teff_constr,0.00022727936078606163
pitd_lag14,0.00025794842574261323
cosinus,0.0003096069905266665
teff_optim,0.0003899437002334848
pitd_ewm_3,0.0003934088369522169
pitd_lag7,0.00044839696196447823
li,0.0004682755385335014
year,0.0005692819196145661
pitd_ewm_14,0.0005902626896324281
teff_cwv,0.0008908098015489628
wday,0.0010329128563733364
teff_constr_diff_1,0.0013913031289450339
hdd_bizday,0.001675069930915036
hdd,0.0017165606089558493
temp_mean,0.0021111894022478725
pitd_lag1,1.2330374330776812
