feature,mean_importance
etats,-4.731029934684841e-05
type_vol,-1.037220043815859e-05
pitd_std_3,-4.163336342344337e-18
hdd_lag7,-3.469446951953614e-18
quarter,-3.469446951953614e-18
weekdays,-2.7755575615628915e-18
not_weekend,-2.7755575615628915e-18
weekend,-2.0816681711721684e-18
lag1_to_lag7_ratio,-2.0816681711721684e-18
tmoy_lag14,-2.0816681711721684e-18
ponts_extended_abc,-2.0816681711721684e-18
teff_constr_diff_1,-2.0816681711721684e-18
pitd_std_7,-2.0816681711721684e-18
isBizday,-2.0816681711721684e-18
wday,-1.3877787807814458e-18
weekend_winter,-1.3877787807814458e-18
sinus,-1.3877787807814458e-18
isHoliday,-1.3877787807814458e-18
mday,-1.3877787807814458e-18
ponts_publics_abc,-1.3877787807814458e-18
ponts_publics,-1.3877787807814458e-18
pitd_lag7,-1.3877787807814458e-18
extended_holidays,-1.3877787807814458e-18
pitd_std_14,-6.938893903907229e-19
days_to_holiday,-6.938893903907229e-19
isWeekday,-6.938893903907229e-19
daydur,-6.938893903907229e-19
ponts_extended,-6.938893903907229e-19
tmoy_diff_1,-6.938893903907229e-19
holidays,-6.938893903907229e-19
hdd_lag14,-6.938893903907229e-19
woy,-6.938893903907229e-19
tmoy_lag7,0.0
noel.structural,0.0
public_holidays,0.0
season,0.0
li_terega,0.0
weekend_cold,0.0
pitd_lag14,6.938893903907229e-19
cosinus,6.938893903907229e-19
isWeekend,6.938893903907229e-19
nmonth,6.938893903907229e-19
aout.structural,1.3877787807814458e-18
doy,1.3877787807814458e-18
dow,2.0816681711721684e-18
teff_optim_diff_1,2.7755575615628915e-18
season_metero,6.367767553782516e-06
month,6.5722430905849895e-06
tmoy_lag3,1.4367095977176752e-05
teff_cwv_diff_1,1.9865803290017996e-05
below16.5_abc,2.2758650517010204e-05
is_winter,3.083568545685436e-05
hdd_bizday,3.3203530399587844e-05
year,3.856905064699157e-05
li,5.112949469719685e-05
season_astrono,8.84216142515909e-05
tmoy_lag2,0.00016081330884625407
hdd_lag3,0.00020335538149495667
pitd_lag3,0.00021771228352617523
tmoy2,0.0005093454431333938
below16.5,0.0005536400318946998
hdd_lag2,0.0006429158807716717
pitd_ma_14,0.0009774137403226837
tmoy1,0.0017355902040632719
rolling_hdd_7,0.0018307860958798557
pitd_ma_7,0.0019658859029486548
tmoy_lag1,0.00200612970803113
pitd_ewm_14,0.002024422951873648
hdd_lag1,0.004178816661838827
tmoy,0.0043238894707933575
hdd,0.005457569120282236
pitd_ewm_7,0.005930648844463341
temp_mean,0.006576891018368308
pitd_lag2,0.006954379430522961
pitd_ma_3,0.009644380735163747
teff_constr,0.009730036929626673
teff_optim,0.01022421505025507
teff_cwv,0.011988826562878913
pitd_ewm_3,0.047497683587031866
pitd_lag1,0.06715805101177466
