feature,mean_importance
pitd_ma_3_ratio_temp_mean,-0.00011044450407222163
pitd_ewm_3_ratio_tmoy,-8.054055053718836e-05
temp_mean,-6.0771381201584626e-05
tmoy_lag14,-2.4980372577249056e-05
pitd_ma_14,-2.2730659878244726e-05
teff_cwv_diff_1,-1.9913805479934017e-05
ponts_publics_abc_Friday,-1.440197394765013e-05
weekdays_Friday,-1.1761598049935852e-05
dow_Tuesday,-6.295328133815864e-06
tmoy,-5.687227622192502e-06
type_vol_vol_zero,-4.44785925266377e-06
ponts_extended_abc_Friday,-3.9394035408368834e-06
is_winter,-3.2822683143935577e-06
ponts_extended_abc_Wednesday,-2.8268783382662254e-06
season_metero_Spring,-2.6274978416205435e-06
pitd_ma_3_ratio_tmoy,-1.8003112151552743e-06
dow_Friday,-1.6266425677141997e-06
dow_Wednesday,-1.3389690608239801e-06
dow_Saturday,-1.3197026482910864e-06
weekdays_Thursday,-1.2424775943941507e-06
season_off_season,-1.1770291715333669e-06
season_low_season,-6.748424665515423e-07
dow_Thursday,-5.237761466655306e-07
season_peak_season,-4.898228759080831e-07
season_astrono_Autumn,-4.684394843730219e-07
dow_Monday,-4.150691059707362e-07
ponts_publics_abc_Thursday,-3.995959093439777e-07
month_January,-2.981666234301225e-07
public_holidays_FRAscension,-7.730928567456497e-10
public_holidays_FRArmisticeDay,0.0
public_holidays_FRAllSaints,0.0
public_holidays_EasterMonday,0.0
public_holidays_FRAssumptionVirginMary,0.0
public_holidays_ChristmasDay,0.0
season_metero_Winter,0.0
season_metero_Summer,0.0
public_holidays_FRBastilleDay,0.0
public_holidays_FRFetDeLaVictoire1945,0.0
public_holidays_GoodFriday,0.0
public_holidays_BoxingDay,0.0
public_holidays_NewYearsDay,0.0
public_holidays_PentecostMonday,0.0
dow_Sunday,0.0
isHoliday_True,0.0
noel.structural,0.0
isBizday_True,0.0
isWeekend_True,0.0
isWeekday_True,0.0
below16.5_abc_hot,0.0
month_August,0.0
month_December,0.0
public_holidays_LaborDay,0.0
below16.5,0.0
month_May,1.50906024985048e-08
month_June,2.604976571656675e-08
season_astrono_Summer,3.16392322752615e-08
month_September,4.2342994987024096e-08
season_metero_Fall,1.9639687702868724e-07
ponts_publics,2.9107304431643526e-07
month_July,3.1396822102874867e-07
aout.structural,3.2844868077374494e-07
weekdays_Wednesday,4.655165258821495e-07
season_astrono_Spring,6.611715082302516e-07
quarter,6.85482927654385e-07
ponts_publics_abc_Wednesday,8.031567673628947e-07
ponts_publics_abc_AdjToHoliday,8.470078685445317e-07
month_February,9.116083245332487e-07
ponts_extended_abc_AdjToHoliday,9.298755377340137e-07
weekdays_Sunday,1.1136690943479647e-06
ponts_extended,1.2581223747391499e-06
month_November,1.4636520610355336e-06
ponts_extended_abc_Tuesday,2.0306814056524763e-06
ponts_extended_abc_Saturday,2.817619837282813e-06
ponts_extended_abc_Thursday,2.860400690035854e-06
month_March,3.03772571258621e-06
ponts_publics_abc_Tuesday,3.322639438454837e-06
season_astrono_Winter,3.818192498956062e-06
etats,4.307839034652268e-06
rolling_hdd_7,4.544122319762728e-06
ponts_publics_abc_Saturday,4.829908116310566e-06
ponts_extended_abc_SundayOrHoliday,4.832641837822921e-06
month_October,6.316541715676443e-06
month_April,6.476752981726848e-06
nmonth,8.116882052077411e-06
weekdays_Tuesday,8.528107182320492e-06
woy,9.714291544219226e-06
pitd_std_14,9.779288479529712e-06
tmoy_lag2,1.3848958319155266e-05
public_holidays_NotAHoliday,1.4589911463822048e-05
not_weekend,1.9806156539087587e-05
tmoy_lag1,2.2690953364348788e-05
ponts_publics_abc_SundayOrHoliday,2.5953455569047852e-05
days_to_holiday,2.723114305602462e-05
tmoy_lag3,3.0014975932214292e-05
teff_optim,3.250520421775194e-05
ponts_extended_abc_Monday,3.587270822085105e-05
sinus,3.8598824509055755e-05
weekdays_Monday,4.053182713181364e-05
pitd_lag2,4.1596727286033304e-05
pitd_std_3,4.366534942347195e-05
hdd_lag2,4.429207711455999e-05
teff_cwv,4.871923589983042e-05
hdd_lag14,5.0641742784356644e-05
weekdays_Saturday,5.149225927049746e-05
pitd_ma_7,5.2523128276769915e-05
pitd_std_7,5.401314698840129e-05
tmoy_lag7,6.290935460814377e-05
teff_constr,7.561757104712959e-05
daydur,7.611007970050303e-05
hdd,7.624061449293569e-05
hdd_lag3,7.663666640528466e-05
pitd_lag3,7.849441088823867e-05
hdd_lag1,8.692266188482269e-05
tmoy2,9.338464819622742e-05
li_terega,9.543596220342975e-05
teff_constr_diff_1,9.81836180485916e-05
pitd_ma_3,0.00011129032473716962
ponts_publics_abc_Monday,0.0001113909538689081
doy,0.0001157199858243682
weekend_cold,0.00011722137508363237
pitd_ewm_14,0.00011997823669831746
pitd_lag14,0.0001624171968870502
lag1_to_lag7_ratio,0.00016421518477238405
pitd_ewm_7,0.00018476201940646197
weekend,0.00020017154865690378
hdd_lag7,0.0002248493316828618
tmoy1,0.00023002929829499355
tmoy_diff_1,0.00023060414101673359
cosinus,0.0003366047322741801
li,0.0003543736472093035
pitd_ewm_3,0.00036705283574098334
wday,0.0005092857555954643
pitd_lag7,0.0005761930780161538
hdd_bizday,0.0008767696520345488
pitd_ewm_3_ratio_temp_mean,0.0009813805469143237
tmoy_ratio_pitd_ewm_3,0.001071965512333413
year,0.0021796335665240094
pitd_lag1_ratio_temp_mean,0.004255118789691606
tmoy_ratio_pitd_lag1,0.01357769413899905
pitd_lag1_ratio_tmoy,0.024834338993149043
pitd_lag1,0.04556587666414175
temp_mean_ratio_pitd_ewm_3,0.061289497585348886
temp_mean_ratio_pitd_lag1,0.24053104087447816
