feature,mean_importance
pitd_ewm_3_ratio_tmoy,-0.00013639272757296484
pitd_ma_3_ratio_temp_mean,-8.91889123340376e-05
pitd_ma_3_ratio_tmoy,-6.300411014175736e-05
rolling_hdd_7,-3.210825752827679e-05
teff_optim_diff_1,-2.3224067347046156e-05
tmoy_lag14,-1.298124029031015e-05
tmoy_lag3,-1.1556314841070294e-05
weekdays_Thursday,-5.053491316066479e-06
ponts_publics_abc_Tuesday,-3.771575691002317e-06
ponts_publics_abc_Friday,-3.6258429192956298e-06
month_April,-3.054359505626561e-06
dow_Saturday,-2.895648851492481e-06
season_astrono_Winter,-2.599456971578984e-06
ponts_extended_abc_Wednesday,-1.980472304062217e-06
season_astrono_Autumn,-1.9590356992386924e-06
ponts_publics_abc_Thursday,-1.5792075257852617e-06
weekdays_Friday,-1.410715688956142e-06
ponts_publics_abc_Wednesday,-1.3119270303571865e-06
month_May,-1.1462523497877269e-06
days_to_holiday,-8.176467981934818e-07
is_winter,-7.530172524449972e-07
dow_Thursday,-7.097991936370896e-07
season_off_season,-5.415503838061483e-07
etats,-4.080006979184647e-07
season_astrono_Summer,-3.499266299399756e-07
ponts_publics_abc_Saturday,-2.1113417374343109e-07
month_June,-8.322751202851503e-08
month_August,-2.6162348211282437e-08
isHoliday_True,0.0
isBizday_True,0.0
isWeekend_True,0.0
month_December,0.0
ponts_extended_abc_AdjToHoliday,0.0
month_January,0.0
below16.5_abc_hot,0.0
season_metero_Winter,0.0
season_metero_Summer,0.0
type_vol_vol_zero,0.0
public_holidays_BoxingDay,0.0
isWeekday_True,0.0
dow_Sunday,0.0
public_holidays_NotAHoliday,0.0
public_holidays_NewYearsDay,0.0
public_holidays_LaborDay,0.0
public_holidays_GoodFriday,0.0
public_holidays_FRFetDeLaVictoire1945,0.0
public_holidays_ChristmasDay,0.0
public_holidays_FRBastilleDay,0.0
public_holidays_FRAssumptionVirginMary,0.0
public_holidays_FRAscension,0.0
below16.5,0.0
public_holidays_PentecostMonday,0.0
ponts_publics_abc_AdjToHoliday,0.0
public_holidays_EasterMonday,0.0
public_holidays_FRAllSaints,0.0
public_holidays_FRArmisticeDay,0.0
dow_Wednesday,0.0
season_astrono_Spring,9.126660415956222e-09
weekdays_Sunday,6.092696061728298e-08
season_metero_Spring,7.289692209987847e-08
ponts_extended_abc_Saturday,4.4524725028288055e-07
weekdays_Wednesday,4.6800030014775006e-07
teff_cwv_diff_1,6.961556625601287e-07
dow_Friday,7.926129148266848e-07
season_peak_season,8.991462829335481e-07
season_metero_Fall,9.159473051292485e-07
month_September,1.0068637172051461e-06
ponts_extended_abc_Thursday,1.0517467026288987e-06
month_July,1.2616221076722917e-06
aout.structural,1.323216975770286e-06
ponts_publics,1.5675127795081525e-06
dow_Tuesday,1.8176090183778803e-06
weekdays_Tuesday,2.09225766491794e-06
quarter,2.135418044472634e-06
ponts_extended_abc_Friday,2.336628313673837e-06
noel.structural,2.3445356937051506e-06
season_low_season,2.762860939338127e-06
ponts_extended_abc_Tuesday,2.94775583656922e-06
month_March,3.2192196807240974e-06
tmoy_lag1,3.4044932739339324e-06
ponts_extended,4.071475670726354e-06
tmoy,4.432389527296056e-06
woy,4.434005799829228e-06
tmoy_lag2,4.658301979777388e-06
month_October,4.679657713501338e-06
extended_holidays,5.1997876507628434e-06
month_November,5.686809233114952e-06
tmoy_ratio_pitd_ewm_3,5.70538707957962e-06
holidays,5.831827545235701e-06
month_February,6.9405008775167905e-06
ponts_publics_abc_SundayOrHoliday,8.658968254460741e-06
pitd_ma_14,8.753019161558685e-06
ponts_extended_abc_SundayOrHoliday,1.1639182999305039e-05
dow_Monday,1.5027735245711806e-05
weekdays_Saturday,1.6238761637498224e-05
teff_constr_diff_1,1.7259344135121812e-05
weekend_winter,1.8399960997941832e-05
not_weekend,2.1257482132845153e-05
nmonth,2.6877584003845954e-05
tmoy_lag7,3.222339718544371e-05
lag1_to_lag7_ratio,3.271323637246935e-05
hdd_lag1,4.243752800004493e-05
pitd_ewm_7,4.2955066732772165e-05
ponts_extended_abc_Monday,4.330675942220263e-05
teff_cwv,4.44695804110393e-05
hdd,4.5426216628013937e-05
mday,4.612689128254098e-05
pitd_ewm_14,4.832144518806328e-05
hdd_lag2,4.969386634566028e-05
pitd_std_3,5.434705285799618e-05
teff_constr,5.5478048598138656e-05
teff_optim,6.107577448167066e-05
daydur,6.321095721045777e-05
weekdays_Monday,6.509349419800363e-05
tmoy2,6.86422935274808e-05
doy,7.755249079829784e-05
hdd_lag3,7.876027996907182e-05
hdd_lag14,8.203841383633577e-05
pitd_lag3,8.397334051650547e-05
weekend_cold,9.16552139217361e-05
sinus,9.86471689731051e-05
pitd_std_7,0.0001015265320434262
pitd_std_14,0.00010359927225039711
pitd_lag2,0.00010466784544134969
hdd_lag7,0.00010484255270838006
