feature,mean_importance
pitd_ma_3_ratio_temp_mean,-9.354786732928278e-05
pitd_std_3,-7.966397572197765e-05
temp_mean,-5.280848935527247e-05
teff_optim_diff_1,-3.5976277919667724e-05
pitd_ma_3_ratio_tmoy,-2.7993283790657235e-05
weekdays,-2.4482702888915278e-05
tmoy2,-1.8641661300146906e-05
tmoy_lag3,-7.729768493220344e-06
extended_holidays,-5.101396331846919e-06
isWeekend,-2.5222514027983464e-06
type_vol,-2.39949162701026e-06
tmoy_lag1,-1.9514071767829518e-06
weekend_winter,-1.59198976027123e-06
is_winter,-1.427284418627911e-06
noel.structural,-5.366084106854865e-07
etats,-1.130315182198277e-08
below16.5_abc,0.0
below16.5,0.0
weekend,0.0
not_weekend,0.0
quarter,0.0
isBizday,1.794050559784932e-07
aout.structural,6.646753159330817e-07
season_metero,7.157227805417582e-07
isHoliday,8.534612982525128e-07
season,1.5734661631100489e-06
season_astrono,1.6487871126328116e-06
ponts_extended,3.0838558735181433e-06
hdd_lag3,3.518975097368919e-06
days_to_holiday,4.069333383400174e-06
public_holidays,4.56717049975991e-06
ponts_publics,5.240759457433159e-06
nmonth,7.401327556995178e-06
holidays,7.755601406299503e-06
woy,9.661531070174166e-06
ponts_extended_abc,1.1168416263640165e-05
dow,1.4206611915624709e-05
tmoy_lag14,1.4426564759033485e-05
tmoy_lag2,1.5189023557906668e-05
teff_cwv,1.8761800097579633e-05
teff_cwv_diff_1,2.0720755896902822e-05
hdd_lag1,2.128893659219585e-05
month,2.2803837915594607e-05
teff_optim,3.079238137529174e-05
tmoy_lag7,3.5476689524672166e-05
pitd_std_14,3.746334924860078e-05
pitd_lag2,4.589434082488287e-05
pitd_ma_14,4.886359255827418e-05
tmoy_diff_1,5.054142420536072e-05
li_terega,5.687688915125156e-05
sinus,5.734184832766869e-05
ponts_publics_abc,6.096902452878486e-05
lag1_to_lag7_ratio,6.170242728317058e-05
tmoy,6.351528884319321e-05
hdd_lag2,6.8114041976371e-05
pitd_lag1_ratio_temp_mean,6.959849757993027e-05
hdd_lag7,7.1298494725483e-05
mday,7.350547971026744e-05
hdd_lag14,7.707864633031327e-05
daydur,8.322841195032866e-05
teff_constr_diff_1,8.615383486085433e-05
pitd_lag3,8.670713669898192e-05
rolling_hdd_7,9.995547885711907e-05
pitd_ewm_3_ratio_tmoy,0.00011379173369030597
teff_constr,0.00012112521643748327
pitd_ewm_14,0.00012218614582136192
hdd,0.000135741365071566
pitd_std_7,0.00014019678359459553
doy,0.00014081090226038625
pitd_ewm_7,0.00017436247737503044
weekend_cold,0.0001771386731277835
pitd_ma_3,0.00020595281744098802
pitd_lag14,0.00021465818406011424
isWeekday,0.00023289831678310788
tmoy1,0.00023844259554863212
cosinus,0.0002761311204710822
pitd_ewm_3,0.0002861087126406316
pitd_lag7,0.00029089138927561895
pitd_ma_7,0.00032928028321220807
li,0.0005523404131468456
pitd_ewm_3_ratio_temp_mean,0.0005617913832274982
wday,0.001010833535877592
tmoy_ratio_pitd_lag1,0.001174384058099748
hdd_bizday,0.0013652085520529673
year,0.0019079073803626694
tmoy_ratio_pitd_ewm_3,0.006597438350311352
temp_mean_ratio_pitd_ewm_3,0.03136112815843034
pitd_lag1_ratio_tmoy,0.033037025773570004
pitd_lag1,0.04674002071190774
temp_mean_ratio_pitd_lag1,0.40130773407957854
